iter	RMSE
4778	40343.19477
4779	40343.17865
4780	40343.16961
4781	40343.1579
4782	40343.15646
4783	40343.14887
4784	40343.13333
4785	40343.12359
4786	40343.11272
4787	40343.10683
4788	40343.1033
4789	40343.08663
4790	40343.073
4791	40343.06693
4792	40343.06252
4793	40343.05765
4794	40343.04173
4795	40343.03265
4796	40343.02994
4797	40343.02841
4798	40343.02018
4799	40343.01311
4800	40343.00089
4801	40343.00045
4802	40342.99848
4803	40342.99595
4804	40342.97372
4805	40342.97077
4806	40342.96681
4807	40342.95544
4808	40342.94635
4809	40342.94571
4810	40342.9337
4811	40342.93345
4812	40342.90652
4813	40342.90197
4814	40342.88808
4815	40342.88149
4816	40342.84817
4817	40342.82784
4818	40342.82669
4819	40342.80513
4820	40342.80294
4821	40342.77115
4822	40342.76636
4823	40342.76544
4824	40342.7595
4825	40342.75898
4826	40342.74664
4827	40342.73735
4828	40342.73324
4829	40342.71361
4830	40342.70992
4831	40342.70441
4832	40342.69978
4833	40342.69138
4834	40342.68954
4835	40342.68872
4836	40342.6855
4837	40342.67318
4838	40342.6717
4839	40342.67076
4840	40342.66943
4841	40342.66873
4842	40342.66395
4843	40342.65285
4844	40342.6472
4845	40342.62533
4846	40342.62013
4847	40342.61484
4848	40342.60188
4849	40342.58178
4850	40342.5754
4851	40342.56014
4852	40342.55448
4853	40342.55014
4854	40342.5439
4855	40342.53317
4856	40342.52653
4857	40342.51367
4858	40342.51205
4859	40342.49831
4860	40342.48555
4861	40342.46768
4862	40342.45717
4863	40342.45301
4864	40342.41151
4865	40342.41055
4866	40342.40945
4867	40342.40332
4868	40342.39559
4869	40342.389
4870	40342.37599
4871	40342.36953
4872	40342.36557
4873	40342.35154
4874	40342.34821
4875	40342.34239
4876	40342.34122
4877	40342.33237
4878	40342.3195
4879	40342.3082
4880	40342.30459
4881	40342.29081
4882	40342.28872
4883	40342.28799
4884	40342.28749
4885	40342.28424
4886	40342.28071
4887	40342.27426
4888	40342.27067
4889	40342.26398
4890	40342.2628
4891	40342.26125
4892	40342.23523
4893	40342.234
4894	40342.23095
4895	40342.22764
4896	40342.22553
4897	40342.22124
4898	40342.20978
4899	40342.20653
4900	40342.19667
4901	40342.19605
4902	40342.19264
4903	40342.17793
4904	40342.16745
4905	40342.16644
4906	40342.16508
4907	40342.14207
4908	40342.11459
4909	40342.10955
4910	40342.10652
4911	40342.09115
4912	40342.08206
4913	40342.07635
4914	40342.07059
4915	40342.06357
4916	40342.04998
4917	40342.04287
4918	40342.04114
4919	40342.03464
4920	40342.0337
4921	40342.02693
4922	40342.02104
4923	40341.99914
4924	40341.9976
4925	40341.97804
4926	40341.96856
4927	40341.96798
4928	40341.96353
4929	40341.95556
4930	40341.94611
4931	40341.93847
4932	40341.92975
4933	40341.92195
4934	40341.91277
4935	40341.90973
4936	40341.90531
4937	40341.90105
4938	40341.8923
4939	40341.88169
4940	40341.88074
4941	40341.87876
4942	40341.8548
4943	40341.84634
4944	40341.8419
4945	40341.83671
4946	40341.83327
4947	40341.82815
4948	40341.81073
4949	40341.80738
4950	40341.79985
4951	40341.78706
4952	40341.77909
4953	40341.76952
4954	40341.75208
4955	40341.74994
4956	40341.74291
4957	40341.7361
4958	40341.7345
4959	40341.71039
4960	40341.7043
4961	40341.69908
4962	40341.69464
4963	40341.69205
4964	40341.67497
4965	40341.65262
4966	40341.6393
4967	40341.63656
4968	40341.62304
4969	40341.60518
4970	40341.60184
4971	40341.59707
4972	40341.59674
4973	40341.57592
4974	40341.57142
4975	40341.54305
4976	40341.54121
4977	40341.53921
4978	40341.52042
4979	40341.50591
4980	40341.49676
4981	40341.48733
4982	40341.48667
4983	40341.4812
4984	40341.47459
4985	40341.46993
4986	40341.46628
4987	40341.46147
4988	40341.45266
4989	40341.44447
4990	40341.44112
4991	40341.43461
4992	40341.42934
4993	40341.428
4994	40341.42485
4995	40341.41523
4996	40341.40149
4997	40341.39968
4998	40341.39754
4999	40341.39211
