college_code,college_name,branch_code,branch_name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR
E160,Sahyadri College of Engg. and Management  Mangalore,CS,Computer Science,33493.0,,,33961.0,34149.0,35311.0,32871.0,,,3290.0,,
E160,Sahyadri College of Engg. and Management  Mangalore,CS,Computer Science,24675.0,,31146.0,25897.0,27682.0,32062.0,26428.0,,28659.0,2392.0,,
E160,Sahyadri College of Engg. and Management  Mangalore,EC,Electronics,35175.0,,49725.0,36601.0,,39555.0,54102.0,,,3527.0,,
E160,Sahyadri College of Engg. and Management  Mangalore,IE,Information Science,32409.0,,,31169.0,,32371.0,35453.0,,36279.0,3308.0,,
E160,Sahyadri College of Engg. and Management  Mangalore,ME,Mechanical,,123361.0,,,,11746.0,,,,,,
E161,"Government Engineering College  Kushalnagar,Kodagu Dist",CE,Civil Engineering,187623.0,,,,,17641.0,,,,,,
E161,"Government Engineering College  Kushalnagar,Kodagu Dist",CS,Computer Science,73155.0,,,75688.0,78733.0,81486.0,78827.0,,91296.0,7137.0,,
E161,"Government Engineering College  Kushalnagar,Kodagu Dist",EC,Electronics,110403.0,,,106184.0,,9839.0,,,,,,
E161,"Government Engineering College  Kushalnagar,Kodagu Dist",ME,Mechanical,208617.0,,,,,19617.0,,,,,,
E162,Government Engineering College  Raichur,CE,Civil Engineering,189368.0,,,160366.0,,,,,,,,
E163,"Government Engineering College  Devagiri,Haveri",CE,Civil Engineering,,,,,,,,,,,,
E163,"Government Engineering College  Devagiri,Haveri",CS,Computer Science,79834.0,,,78413.0,,78842.0,70183.0,,,6801.0,,
E163,"Government Engineering College  Devagiri,Haveri",EC,Electronics,104233.0,,,86210.0,,,9996.0,,,,,
E163,"Government Engineering College  Devagiri,Haveri",ME,Mechanical,241740.0,,,,,21185.0,,,,,,
E164,"Government Engineering College  Huvina Hadagali,Bellary Dist.",CE,Civil Engineering,190925.0,,,179556.0,,,,,,18726.0,,
E164,"Government Engineering College  Huvina Hadagali,Bellary Dist.",CS,Computer Science,,,,78476.0,,86822.0,,,,6336.0,,
E164,"Government Engineering College  Huvina Hadagali,Bellary Dist.",EC,Electronics,,,,109304.0,,,,,,,,
E164,"Government Engineering College  Huvina Hadagali,Bellary Dist.",ME,Mechanical,204210.0,,,226666.0,,,209944.0,,,,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",AI,Artificial Intelligence,73465.0,,,102789.0,,103611.0,87245.0,,,,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",CS,Computer Science,85434.0,,,96298.0,93264.0,,,9706.0,,,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",EC,Electronics,114118.0,,,111763.0,,,112693.0,,,10906.0,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",EE,Electrical,,,,129052.0,,,,,,,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",IE,Information Science,121358.0,,,110464.0,,,,10836.0,,,,
E165,"Yenepoya Institute of Technology  Thodar,Moodbidri",ME,Mechanical,,,,222306.0,,,,,,,,
E166,K L E Institute of Technology  Hubli,CE,Civil Engineering,128635.0,,,,128462.0,,,,,,,
E166,K L E Institute of Technology  Hubli,CS,Computer Science,27184.0,,,25112.0,26866.0,30282.0,27259.0,,,2367.0,,
E166,K L E Institute of Technology  Hubli,EC,Electronics,42424.0,,,31364.0,35620.0,37750.0,48458.0,,,3428.0,,
E166,K L E Institute of Technology  Hubli,EE,Electrical,57879.0,,,43985.0,,59067.0,,,,4616.0,,
E166,K L E Institute of Technology  Hubli,ME,Mechanical,,,120953.0,,,11355.0,,,,,,
E167,"K L E Ss K L E College of Engineering and Technology  Chikkodi, Be",CE,Civil Engineering,,,,,,,,,,,,
E167,"K L E Ss K L E College of Engineering and Technology  Chikkodi, Be",CS,Computer Science,43090.0,,,46909.0,,48330.0,38673.0,,,4929.0,,
E167,"K L E Ss K L E College of Engineering and Technology  Chikkodi, Be",EC,Electronics,83653.0,,104906.0,62105.0,,,,,118641.0,6541.0,,
E167,"K L E Ss K L E College of Engineering and Technology  Chikkodi, Be",ME,Mechanical,174801.0,,,160745.0,,,,16529.0,,,,
E168,Amrutha Institute of Engineering and Mangement  Bidadi Indust. Est,AI,Artificial Intelligence,,102060.0,,,,,,,,,,
E168,Amrutha Institute of Engineering and Mangement  Bidadi Indust. Est,CE,Civil Engineering,,,,221200.0,,,,,,19543.0,,
E168,Amrutha Institute of Engineering and Mangement  Bidadi Indust. Est,CS,Computer Science,83253.0,,,92257.0,98082.0,,,7557.0,,,,
E168,Amrutha Institute of Engineering and Mangement  Bidadi Indust. Est,EC,Electronics,118244.0,,,109017.0,,,,9384.0,,,,
E168,Amrutha Institute of Engineering and Mangement  Bidadi Indust. Est,IE,Information Science,99046.0,,,,122143.0,,,8946.0,,,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",AI,Artificial Intelligence,83986.0,,,73777.0,,74083.0,63868.0,,,6520.0,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",CE,Civil Engineering,189281.0,,,218333.0,,,,,,17181.0,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",CS,Computer Science,69092.0,,70122.0,65648.0,66944.0,68465.0,93420.0,,,5574.0,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",EC,Electronics,100450.0,,,85585.0,104413.0,86760.0,105568.0,,,7397.0,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",IE,Information Science,69488.0,,,74629.0,,74734.0,100825.0,,,6791.0,,
E169,"Alva`s Institute of Engineering and Technology  Moodabidri,",ME,Mechanical,,,,173787.0,,,,,,,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",AI,Artificial Intelligence,78346.0,,,80986.0,,,69591.0,,,6881.0,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",CE,Civil Engineering,210165.0,,,160680.0,,,,,,,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",CS,Computer Science,72594.0,,,79146.0,82059.0,90105.0,77579.0,,,6950.0,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",EC,Electronics,102412.0,,,100351.0,,,,8715.0,,,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",IE,Information Science,79719.0,,,85321.0,,99011.0,80534.0,,,7532.0,,
E171,"Brindavan College of Engineering  Yelahanka, Bangalore",ME,Mechanical,,,,169933.0,,,,,,14909.0,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",CE,Civil Engineering,,,,,,18726.0,,,,,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",CS,Computer Science,83850.0,,,74957.0,80272.0,84310.0,91576.0,,,6107.0,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",EC,Electronics,95551.0,,,88223.0,,,,,,,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",EE,Electrical,136735.0,,,,,11223.0,,,,,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",IE,Information Science,89150.0,,,86308.0,110405.0,90984.0,96208.0,,,7385.0,,
E172,"R.R.Institute of Technology  Chikkabanavara, Bangalore",ME,Mechanical,214121.0,,,241594.0,,261492.0,,,,21224.0,,
E173,Sai Vidya Institute of Technology  Bangalore,CS,Computer Science,60629.0,,,65650.0,83111.0,81958.0,71151.0,,,5276.0,,
E173,Sai Vidya Institute of Technology  Bangalore,CE,Civil Engineering,,,,157072.0,,,,,,15476.0,,
E173,Sai Vidya Institute of Technology  Bangalore,CS,Computer Science,46080.0,,,47609.0,64798.0,54638.0,65447.0,,,3910.0,,
E173,Sai Vidya Institute of Technology  Bangalore,EC,Electronics,82851.0,,95779.0,74892.0,,82822.0,95939.0,,,6614.0,,
E173,Sai Vidya Institute of Technology  Bangalore,IE,Information Science,57248.0,94691.0,,63886.0,,78582.0,88544.0,,103824.0,5421.0,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,CE,Civil Engineering,,,,,194178.0,,,,,,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,CS,Computer Science,103308.0,,,104748.0,,107961.0,96423.0,,,9375.0,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,EC,Electronics,,149138.0,,111194.0,,,,,,,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,EE,Electrical,,,,,,,,11791.0,,,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,IE,Information Science,108482.0,,,113920.0,,,,10138.0,,,,
E174,Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering,ME,Mechanical,243531.0,,,272366.0,,,245750.0,,,25604.0,,
E175,S.G.Balekundri Institute of Technology  Belgaum,CE,Civil Engineering,229318.0,,,200497.0,,,,23844.0,,,,
E175,S.G.Balekundri Institute of Technology  Belgaum,CS,Computer Science,54833.0,,,61245.0,63498.0,74837.0,56713.0,,,5974.0,,
E175,S.G.Balekundri Institute of Technology  Belgaum,EC,Electronics,91128.0,,,78335.0,,81665.0,74471.0,,,8578.0,,
E175,S.G.Balekundri Institute of Technology  Belgaum,EE,Electrical,129292.0,,154669.0,96853.0,,,121732.0,,,9722.0,,
E175,S.G.Balekundri Institute of Technology  Belgaum,ME,Mechanical,213473.0,,,,182490.0,,,,,,,
E176,Navodaya Institute of Technology  Raihcur,CE,Civil Engineering,,,,170491.0,,,188249.0,,,24694.0,,
E176,Navodaya Institute of Technology  Raihcur,CS,Computer Science,97632.0,,,95638.0,,112821.0,77407.0,,,9714.0,,
E176,Navodaya Institute of Technology  Raihcur,EC,Electronics,,,,114575.0,,,,,,,,
E176,Navodaya Institute of Technology  Raihcur,EE,Electrical,177090.0,,,148417.0,,,,,,,,
E176,Navodaya Institute of Technology  Raihcur,ME,Mechanical,,,,206531.0,,,,,,,,
E177,Rajeev Institute of Technology  Hassan,CS,Computer Science,119989.0,,,94023.0,,101438.0,82039.0,,,8413.0,,
E177,Rajeev Institute of Technology  Hassan,CE,Civil Engineering,,,,223860.0,,,,,,,,
E177,Rajeev Institute of Technology  Hassan,CS,Computer Science,79646.0,,,81022.0,95336.0,88952.0,88955.0,,,6876.0,,
E177,Rajeev Institute of Technology  Hassan,EC,Electronics,93039.0,,,110535.0,,110836.0,97287.0,,,8989.0,,
E177,Rajeev Institute of Technology  Hassan,EE,Electrical,154824.0,,,121497.0,,,,11097.0,,,,
E177,Rajeev Institute of Technology  Hassan,EC,Electronics,183796.0,,,159322.0,,,,15870.0,,,,
E177,Rajeev Institute of Technology  Hassan,IE,Information Science,91774.0,,,93130.0,,,95889.0,,103145.0,7842.0,,
E177,Rajeev Institute of Technology  Hassan,ME,Mechanical,,,,177532.0,,,,,,,,
E178,The National Institute of Engineering(NORTH CAMPUS)  Mysore,CS,Computer Science,15167.0,,,12911.0,,14899.0,16423.0,,32499.0,9441.0,,
E178,The National Institute of Engineering(NORTH CAMPUS)  Mysore,CS,Computer Science,11855.0,,14124.0,9361.0,18435.0,12073.0,14417.0,,,6629.0,,
E178,The National Institute of Engineering(NORTH CAMPUS)  Mysore,IE,Information Science,14007.0,,,12597.0,22126.0,13551.0,22353.0,,32288.0,1012.0,,
E188,Vijaya Vittala Institute of Technology  Bangalore,AI,Artificial Intelligence,94933.0,,,97541.0,131584.0,,103801.0,,,8449.0,,
E188,Vijaya Vittala Institute of Technology  Bangalore,CS,Computer Science,108258.0,,,95919.0,,,9507.0,,,,,
E188,Vijaya Vittala Institute of Technology  Bangalore,CE,Civil Engineering,234852.0,,,227982.0,,,224044.0,,,,,
E188,Vijaya Vittala Institute of Technology  Bangalore,CS,Computer Science,91689.0,,,89214.0,,95884.0,89087.0,,,8653.0,,
E188,Vijaya Vittala Institute of Technology  Bangalore,EC,Electronics,,,,,,,,9744.0,,,,
E188,Vijaya Vittala Institute of Technology  Bangalore,ME,Mechanical,207469.0,,,268642.0,,,229652.0,,,21248.0,,
E189,"Navkis College of Engineering (Formerly NDRKIT)  Kandali, Hassan",AI,Artificial Intelligence,108568.0,,,95279.0,,103114.0,81524.0,,,6817.0,,
E189,"Navkis College of Engineering (Formerly NDRKIT)  Kandali, Hassan",CE,Civil Engineering,,,,234383.0,,,,,,,,
E189,"Navkis College of Engineering (Formerly NDRKIT)  Kandali, Hassan",CS,Computer Science,93970.0,,94748.0,97346.0,93097.0,,,5913.0,,,,
E189,"Navkis College of Engineering (Formerly NDRKIT)  Kandali, Hassan",EC,Electronics,119771.0,,,107069.0,,113218.0,93643.0,,,7083.0,,
E191,Akshaya Institute of Technology  Tumkur,CE,Civil Engineering,,,,233784.0,,,207066.0,,,19916.0,,
E191,Akshaya Institute of Technology  Tumkur,CS,Computer Science,100122.0,,102913.0,97667.0,,100393.0,93729.0,,,8703.0,,
E191,Akshaya Institute of Technology  Tumkur,EC,Electronics,122364.0,,,,,11249.0,,,,,,
E191,Akshaya Institute of Technology  Tumkur,IE,Information Science,124307.0,,,110129.0,,,,9994.0,,,,
E191,Akshaya Institute of Technology  Tumkur,ME,Mechanical,,,,232731.0,,,,,,,,
E193,"Srinivas University  Mukka, Suratkal, Mangalore",EC,Electronics,,,,125648.0,,,121821.0,,185687.0,,,
E193,"Srinivas University  Mukka, Suratkal, Mangalore",AI,Artificial Intelligence,120699.0,,,,,10640.0,,,,,,
E193,"Srinivas University  Mukka, Suratkal, Mangalore",CE,Civil Engineering,174674.0,,,217180.0,,,181647.0,,,19861.0,,
E193,"Srinivas University  Mukka, Suratkal, Mangalore",CS,Computer Science,118556.0,,,,,11278.0,,,,,,
E193,"Srinivas University  Mukka, Suratkal, Mangalore",ME,Mechanical,272922.0,,,255217.0,,,257752.0,,,22839.0,,
E194,Government Engineering College  KARWAR,CS,Computer Science,80345.0,,,79396.0,80090.0,87229.0,80923.0,,94513.0,8326.0,,
E194,Government Engineering College  KARWAR,EC,Electronics,119690.0,,,111948.0,,,,10828.0,,,,
E194,Government Engineering College  KARWAR,ME,Mechanical,239532.0,,,,,22790.0,,,,,,
E196,"Jain College of Engineering  Machche,Belgaum",CS,Computer Science,55560.0,,,49460.0,,,43441.0,,79231.0,7132.0,,
E196,"Jain College of Engineering  Machche,Belgaum",CE,Civil Engineering,169454.0,,,195419.0,,,,26286.0,,,,
E196,"Jain College of Engineering  Machche,Belgaum",CS,Computer Science,40650.0,,,41295.0,50623.0,46272.0,41149.0,,,4369.0,,
E196,"Jain College of Engineering  Machche,Belgaum",EC,Electronics,55059.0,,,52686.0,56364.0,56412.0,62553.0,,,4865.0,,
E196,"Jain College of Engineering  Machche,Belgaum",EE,Electrical,114376.0,,152612.0,87198.0,,,89014.0,,,9821.0,,
E196,"Jain College of Engineering  Machche,Belgaum",ME,Mechanical,,128016.0,,,,18645.0,,,,,,
E197,Veerappa Nisty Engineering College  Yadigir Dist,CE,Civil Engineering,,,,,,,,,,,,
E197,Veerappa Nisty Engineering College  Yadigir Dist,CS,Computer Science,,,,118382.0,,,106010.0,,,,,
E197,Veerappa Nisty Engineering College  Yadigir Dist,EC,Electronics,,,,129905.0,,,,,,13181.0,,
E197,Veerappa Nisty Engineering College  Yadigir Dist,EE,Electrical,196062.0,,,,,,,,,,,
E197,Veerappa Nisty Engineering College  Yadigir Dist,ME,Mechanical,,,,,,,,,,,,
E198,Sharnbasva University College for Women(Formerly Godutai)  Gulbarg,EC,Electronics,,231826.0,,102137.0,,,,,,,,
E198,Sharnbasva University College for Women(Formerly Godutai)  Gulbarg,AI,Artificial Intelligence,,,,82547.0,,,75241.0,,,,,
E198,Sharnbasva University College for Women(Formerly Godutai)  Gulbarg,EE,Electrical,,,,121449.0,,,,,,,,
E198,Sharnbasva University College for Women(Formerly Godutai)  Gulbarg,CE,Civil Engineering,,,,,,,238764.0,,,,,
E198,Sharnbasva University College for Women(Formerly Godutai)  Gulbarg,CS,Computer Science,77050.0,,,70564.0,,92055.0,,,,8126.0,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",CS,Computer Science,,,,77308.0,,,95273.0,,,,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",CE,Civil Engineering,,,,186702.0,,,189750.0,,,,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",CS,Computer Science,71995.0,,,68084.0,68781.0,76173.0,68240.0,,,8231.0,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",EC,Electronics,104702.0,,,93895.0,,94985.0,82410.0,,,,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",EE,Electrical,,,,108607.0,,145850.0,,,,,,
E199,"AGM Rural Engineering College  Hubli, Darward (D)",ME,Mechanical,,,,164797.0,,,,,,,,
E201,"Gopalan College of Engineering and Management  White Field, Bangal",CS,Computer Science,85472.0,,,77874.0,,,80904.0,,219191.0,6925.0,,
E201,"Gopalan College of Engineering and Management  White Field, Bangal",CE,Civil Engineering,,,,,,,,,,,,
E201,"Gopalan College of Engineering and Management  White Field, Bangal",CS,Computer Science,75438.0,,,79460.0,88129.0,90515.0,76646.0,,,6608.0,,
E201,"Gopalan College of Engineering and Management  White Field, Bangal",EC,Electronics,104924.0,,,103993.0,,,,9223.0,,,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computer Science,132145.0,,,127281.0,,,,,,11948.0,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil Engineering,,,,254613.0,,,259181.0,,,,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computer Science,122447.0,,,122104.0,,,,10928.0,,,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics,138417.0,,,,,12250.0,,,,,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EE,Electrical,,,,153097.0,,,156510.0,,,,,
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),ME,Mechanical,,,,,,,,,,,,
E203,"K.S. School of Engineering And Management  Mallasandra, Bangalore",CE,Civil Engineering,253954.0,,,265326.0,,,231136.0,,,22345.0,,
E203,"K.S. School of Engineering And Management  Mallasandra, Bangalore",CS,Computer Science,51496.0,,,60603.0,82117.0,70074.0,83932.0,,,5063.0,,
E203,"K.S. School of Engineering And Management  Mallasandra, Bangalore",EC,Electronics,107851.0,,,90978.0,,,,8621.0,,,,
E203,"K.S. School of Engineering And Management  Mallasandra, Bangalore",ME,Mechanical,221642.0,,,224265.0,,,204225.0,,,21512.0,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",AI,Artificial Intelligence,89333.0,,,96127.0,,99109.0,92848.0,,,7570.0,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",CE,Civil Engineering,181473.0,,,188943.0,,,,,,,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",CS,Computer Science,83560.0,,,81560.0,93305.0,90111.0,94031.0,,,6674.0,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",EC,Electronics,106358.0,,,100641.0,,,,8013.0,,,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",ME,Mechanical,,,,162295.0,,,,,,14687.0,,
E204,"Bangalore Technological  Institute  Sarjapura Rd, Bangalore",AI,Artificial Intelligence,112418.0,,,111794.0,,,108165.0,,179183.0,9255.0,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",CS,Computer Science,63582.0,,,61189.0,,,63859.0,,110019.0,5478.0,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",CE,Civil Engineering,186836.0,,,183082.0,,,,,,,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",CS,Computer Science,61403.0,,,59744.0,67309.0,67643.0,54599.0,,,5471.0,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",EC,Electronics,68504.0,,,77750.0,,81567.0,78909.0,,,6953.0,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",EE,Electrical,115671.0,,,116619.0,,,9292.0,,,,,
E205,"ATME College of Engineering  Varun  hobli,Mysore",ME,Mechanical,164394.0,,,145588.0,,200234.0,,,,,,
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi,EC,Electronics,106893.0,,,106359.0,,,,,,,,
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi,ME,Mechanical,,,,167473.0,,,,,,19110.0,,
E207,"VSMs Somashekar R Kothiwale Institute of Technology  Nippani, Belg",CS,Computer Science,99855.0,,,,,11459.0,,,,,,
E207,"VSMs Somashekar R Kothiwale Institute of Technology  Nippani, Belg",CE,Civil Engineering,232140.0,,,226939.0,,,,,,20664.0,,
E207,"VSMs Somashekar R Kothiwale Institute of Technology  Nippani, Belg",CS,Computer Science,93246.0,,,95362.0,,,10282.0,,,,,
E207,"VSMs Somashekar R Kothiwale Institute of Technology  Nippani, Belg",EC,Electronics,125730.0,,,125830.0,,,107073.0,,,,,
E207,"VSMs Somashekar R Kothiwale Institute of Technology  Nippani, Belg",ME,Mechanical,153498.0,,,174048.0,,,,,,25628.0,,
E208,Achutha Institute of Technology  Bangalore,CS,Computer Science,,,,,,,,,,,,
E208,Achutha Institute of Technology  Bangalore,EC,Electronics,,,,,,,,,,,,
E209,Jyothi Institute of Technology  Bangalore,AI,Artificial Intelligence,80997.0,,,58841.0,,72979.0,62194.0,,,5138.0,,
E209,Jyothi Institute of Technology  Bangalore,CE,Civil Engineering,217533.0,,,164806.0,,,,,,,,
E209,Jyothi Institute of Technology  Bangalore,CS,Computer Science,56832.0,,,53979.0,88775.0,70989.0,65122.0,,,4218.0,,
E209,Jyothi Institute of Technology  Bangalore,EC,Electronics,69783.0,,,67823.0,,97880.0,117646.0,,,5604.0,,
E209,Jyothi Institute of Technology  Bangalore,IE,Information Science,81113.0,,,56478.0,,83837.0,95197.0,,,5008.0,,
E209,Jyothi Institute of Technology  Bangalore,ME,Mechanical,,,,161109.0,,,,,,14882.0,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",AI,Artificial Intelligence,120616.0,,,118660.0,,,,,,,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",CE,Civil Engineering,,,,228441.0,,,,,,,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",CS,Computer Science,,,,89848.0,,109916.0,,,,8014.0,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",EC,Electronics,122467.0,,,132024.0,,,,10216.0,,,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",EE,Electrical,149255.0,,,,173130.0,,,12928.0,,,,
E210,"G Madegowda Institute of Technology  Maddur Taluk, Mandya  DIST",ME,Mechanical,,,,259811.0,,,,,,,,
E211,"Jain Institute of Technology  Cross,Davanagere",AI,Artificial Intelligence,105449.0,,,91910.0,,,87630.0,,112769.0,9111.0,,
E211,"Jain Institute of Technology  Cross,Davanagere",CE,Civil Engineering,235865.0,,,,192153.0,,,21164.0,,,,
E211,"Jain Institute of Technology  Cross,Davanagere",CS,Computer Science,90087.0,,97774.0,86846.0,91633.0,96110.0,77900.0,,101066.0,9080.0,,
E211,"Jain Institute of Technology  Cross,Davanagere",EC,Electronics,113415.0,,,92207.0,,,10122.0,,,,,
E211,"Jain Institute of Technology  Cross,Davanagere",EE,Electrical,,129216.0,,,,13126.0,,,,,,
E211,"Jain Institute of Technology  Cross,Davanagere",IE,Information Science,101263.0,,,91936.0,,99631.0,93933.0,140899.0,,9328.0,,
E211,"Jain Institute of Technology  Cross,Davanagere",ME,Mechanical,248415.0,,,260810.0,,273087.0,,,,24130.0,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,CE,Civil Engineering,,,,120492.0,,,114692.0,,,,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,CS,Computer Science,24530.0,,24799.0,22193.0,25505.0,26013.0,29750.0,,34258.0,1832.0,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,EC,Electronics,25523.0,,,28602.0,,31231.0,37442.0,,,2494.0,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,EE,Electrical,43146.0,93260.0,63590.0,41536.0,,,66279.0,,123162.0,3482.0,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,IE,Information Science,27566.0,,,25004.0,38308.0,28972.0,33496.0,,,2114.0,,
E212,Dayananda Sagar Academy of Technology  Kanakapur Main Road Bangalo,ME,Mechanical,113547.0,,,96780.0,,103565.0,,,,8202.0,,
E213,Lingarajappa Engineering College  Bidar,CE,Civil Engineering,,,,,,,224541.0,,,,,
E213,Lingarajappa Engineering College  Bidar,CS,Computer Science,103797.0,,,119776.0,,,,,,,,
E213,Lingarajappa Engineering College  Bidar,EC,Electronics,,,,126618.0,,134922.0,,,,,,
E213,Lingarajappa Engineering College  Bidar,EE,Electrical,,,,161299.0,,,,,,,,
E213,Lingarajappa Engineering College  Bidar,ME,Mechanical,,,,,,,,,,,,
E216,Shetty Institute of Technology  Gulbarga,AI,Artificial Intelligence,,,,95093.0,,107864.0,93452.0,,,,,
E216,Shetty Institute of Technology  Gulbarga,CE,Civil Engineering,,,,231942.0,,,,,,18157.0,,
E216,Shetty Institute of Technology  Gulbarga,CS,Computer Science,,,,89298.0,,,,,,,,
E216,Shetty Institute of Technology  Gulbarga,EE,Electrical,184006.0,,,160299.0,,,,,,,,
E220,Alliance University  Bangalore,EC,Electronics,57250.0,,,59137.0,,76102.0,48312.0,,,4707.0,,
E220,Alliance University  Bangalore,AI,Artificial Intelligence,40881.0,117297.0,,37323.0,,,46349.0,,,3793.0,,
E220,Alliance University  Bangalore,EE,Electrical,,,,90778.0,,112848.0,99467.0,,,8002.0,,
E220,Alliance University  Bangalore,CE,Civil Engineering,,,,,146208.0,,,,,,,
E220,Alliance University  Bangalore,CS,Computer Science,53657.0,,71582.0,57823.0,67607.0,66285.0,50575.0,,77046.0,4275.0,,
E220,Alliance University  Bangalore,ME,Mechanical,108104.0,,,132303.0,,,130173.0,,,12242.0,,
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology  Mudhol,Baga",AI,Artificial Intelligence,,109184.0,,,,11222.0,,,,,,
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology  Mudhol,Baga",CE,Civil Engineering,,,,170730.0,,,,,,,,
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology  Mudhol,Baga",CS,Computer Science,105871.0,,,94396.0,,100749.0,77464.0,,106460.0,9649.0,,
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology  Mudhol,Baga",EC,Electronics,117323.0,,,,,11432.0,,,,,,
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology  Mudhol,Baga",ME,Mechanical,,,,,,,,,,22048.0,,
E222,"Cambridge Institutute of Technology-North Campus  Devanahalli(TQ),",CS,Computer Science,58882.0,,,57960.0,73745.0,59528.0,68291.0,,101071.0,5264.0,,
E222,"Cambridge Institutute of Technology-North Campus  Devanahalli(TQ),",EC,Electronics,70500.0,,,76240.0,,100481.0,76045.0,,,6385.0,,
E222,"Cambridge Institutute of Technology-North Campus  Devanahalli(TQ),",ME,Mechanical,,,,151668.0,,,,,,,,
E227,Cauvery Institute of Technology  Mandya tq,CE,Civil Engineering,,,,193973.0,,,,,,,,
E227,Cauvery Institute of Technology  Mandya tq,CS,Computer Science,100643.0,,,,,8601.0,,,,,,
E227,Cauvery Institute of Technology  Mandya tq,EC,Electronics,125405.0,,,125082.0,,,10319.0,,,,,
E227,Cauvery Institute of Technology  Mandya tq,IE,Information Science,133443.0,,,124401.0,,,111716.0,,,11018.0,,
E227,Cauvery Institute of Technology  Mandya tq,ME,Mechanical,,,,234973.0,,,,,,,,
E232,Reva University  Bangalore,EC,Electronics,33169.0,,,31995.0,41035.0,33051.0,43285.0,,,2673.0,,
