College_Code,College_Name,Branch_Code,Branch,Quota,Cutoff_Rank,Year,Round,Exam_Type
UNKNOWN,UNKNOWN,DD,B Tech in MS,1R 2AG,59398,2024,0,KCET
UNKNOWN,UNKNOWN,DD,B Tech in MS,GMK,55699,2024,0,KCET
UNKNOWN,UNKNOWN,DD,B Tech in MS,SCK,51149,2024,0,KCET
UNKNOWN,UNKNOWN,DD,B Tech in MS,SCK,150616,2024,0,KCET
UNKNOWN,UNKNOWN,DD,B Tech in MS,SCK,96452,2024,0,KCET
UNKNOWN,UNKNOWN,DD,B Tech in MS,SCK,205080,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,1G 1K,36568,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,1R 2AG,30563,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,2AR,39611,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,2AR,41407,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,3AR 3BG,26849,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,GMK,27611,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,SCK,248396,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,SCK,35552,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,SCK,96621,2024,0,KCET
UNKNOWN,UNKNOWN,DH,B Tech in RAI,SCK,3877,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,1G 1K,32007,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,1G 1K,52516,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,1R 2AG,31151,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,2BG,39190,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,3AR 3BG,64318,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,3AR 3BG,27311,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,GMK,27086,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,SCK,26950,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,STG,31539,2024,0,KCET
UNKNOWN,UNKNOWN,DK,B Tech in SS,STG,93625,2024,0,KCET
UNKNOWN,UNKNOWN,AT,Automotive,1R 2AG,76291,2024,0,KCET
UNKNOWN,UNKNOWN,AT,Automotive,SCR STG,46370,2024,0,KCET
UNKNOWN,UNKNOWN,AT,Automotive,SCR STG,149788,2024,0,KCET
UNKNOWN,UNKNOWN,AT,Automotive,SCR STG,82848,2024,0,KCET
UNKNOWN,UNKNOWN,AT,Automotive,SCR STG,177809,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1G,26845,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,22036,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,3AR 3BG,18014,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,GMR,17511,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCR STG,235021,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCR STG,71802,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCR STG,83172,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCR STG,34197,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCR STG,6602,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,1G,20035,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,1R 2AG,21004,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,2AR 2BG,276711,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,2AR 2BG,5996,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,3AR 3BG,15771,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,GMR,174412,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,GMR,2898,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,SCR STG,15568,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,STK,217976,2024,0,KCET
UNKNOWN,UNKNOWN,BH,B Tech in AI,STK,1559,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,1G,52991,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,1R 2AG,61832,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,1R 2AG,38502,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,2AR 2BG,66619,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3AR 3BG,188805,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3AR 3BG,30053,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3AR 3BG,129073,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,GMR,31901,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,SCR STG,29345,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,STK,35226,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,STK,91097,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,1G,23648,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,1R 2AG,295384,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,1R 2AG,276437,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,1R 2AG,71923,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,1R 2AG,638,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,3AR 3BG,18091,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,GMR,22393,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,SCR STG,16315,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,STK,190579,2024,0,KCET
UNKNOWN,UNKNOWN,BL,B Tech in AS,STK,1414,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,1R 2AG,111929,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,GMR,79372,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,SCR STG,47891,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,STK,63247,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,STK,129508,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G,24850,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1R 2AG,198922,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1R 2AG,64732,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1R 2AG,38132,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1R 2AG,8540,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,3AR 3BG,16443,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,GMR,194551,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,GMR,5266,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,225681,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,46962,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,43021,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,88556,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,84818,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,70099,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,212780,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,SCR STG,95,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,1G,25535,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,1R 2AG,22249,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,2AR 2BG,30335,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,2AR 2BG,28673,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,3AR 3BG,18897,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,GMR,17193,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,SCR STG,169642,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,SCR STG,50012,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,SCR STG,213479,2024,0,KCET
UNKNOWN,UNKNOWN,CU,B Tech in IS,SCR STG,922,2024,0,KCET
UNKNOWN,UNKNOWN,DA,B Tech in MC,1R 2AG,22829,2024,0,KCET
UNKNOWN,UNKNOWN,DA,B Tech in MC,GMR,22240,2024,0,KCET
UNKNOWN,UNKNOWN,DA,B Tech in MC,SCR STG,3428,2024,0,KCET
UNKNOWN,UNKNOWN,DA,B Tech in MC,STK,37413,2024,0,KCET
UNKNOWN,UNKNOWN,DA,B Tech in MC,STK,98910,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,1G,91557,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,1R 2AG,90880,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,2AR 2BG,159068,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,2AR 2BG,71989,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,3AR 3BG,71202,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,GMR,63138,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,SCR STG,52219,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,STK,73961,2024,0,KCET
UNKNOWN,UNKNOWN,DB,B Tech in ME,STK,118785,2024,0,KCET
UNKNOWN,UNKNOWN,DJ,B Tech in RO,1R 2AG,37890,2024,0,KCET
UNKNOWN,UNKNOWN,DJ,B Tech in RO,SCR STG,234654,2024,0,KCET
UNKNOWN,UNKNOWN,DJ,B Tech in RO,SCR STG,44893,2024,0,KCET
UNKNOWN,UNKNOWN,DJ,B Tech in RO,SCR STG,31555,2024,0,KCET
UNKNOWN,UNKNOWN,DJ,B Tech in RO,SCR STG,7037,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1G 1K,38839,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1R 2AG,52987,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1R 2AG,41028,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1R 2AG,63554,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1R 2AG,56578,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,1R 2AG,45313,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,3AK,35644,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,3BR GM,37235,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,45358,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,32741,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,62242,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,42077,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,88720,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,112762,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,106799,2024,0,KCET
UNKNOWN,UNKNOWN,AM,B Tech in AM,SCG,109818,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1G 1K,67170,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,84471,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,62603,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,63667,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,68571,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,1R 2AG,65450,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,3AK,51840,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,3BR GM,53111,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,67933,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,50546,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,54112,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,57940,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,155201,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,182452,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,170155,2024,0,KCET
UNKNOWN,UNKNOWN,BB,B Tech in EC,SCG,170683,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,1G 1K,86068,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,1R 2AG,85320,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,2AR,96937,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,2AR,76777,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3AK,65088,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3BR GM,95811,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3BR GM,68517,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,3BR GM,121626,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,SCG,64722,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,SCG,89120,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,SCG,89558,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,SCG,193650,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,STR,225480,2024,0,KCET
UNKNOWN,UNKNOWN,BJ,B Tech in EE,STR,182200,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,1G 1K,68036,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,1R 2AG,58034,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,2AR,88032,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,2AR,61566,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,3AK,52073,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,3AK,135165,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,3BR GM,57355,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,SCG,51908,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,SCR,59244,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,SCR,143318,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,STR,154654,2024,0,KCET
UNKNOWN,UNKNOWN,BN,B Tech in BD,STR,112796,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,1G 1K,129810,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,1R 2AG,127416,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,2BG,147639,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,3AK,174834,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,3AK,121702,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,3BR GM,113607,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,SCG,103196,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,SCG,131024,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,SCG,136442,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,SCG,165584,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,STR,249390,2024,0,KCET
UNKNOWN,UNKNOWN,BP,B Tech in CE,STR,159763,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,1G 1K,56646,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,1R 2AG,56087,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,2AR,68330,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,2AR,54470,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,3AK,50153,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,3BR GM,52051,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,SCG,50049,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,SCG,54780,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,SCG,51741,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,SCG,130096,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,STR,162146,2024,0,KCET
UNKNOWN,UNKNOWN,BQ,B Tech in CG,STR,138050,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,1G 1K,78518,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,1R 2AG,64526,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,2AR,82548,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,3BR GM,58134,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,3BR GM,47705,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,SCG,45644,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,SCR,49217,2024,0,KCET
UNKNOWN,UNKNOWN,BU,B Tech in CI,SCR,124870,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,1G 1K,70431,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,1R 2AG,61181,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,2AR,77203,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,2AR,57642,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,3AK,48152,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,3BR GM,53683,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,SCG,44797,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,SCG,56869,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,SCG,51364,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,SCG,147304,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,STR,171950,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,STR,124521,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,STR,178777,2024,0,KCET
UNKNOWN,UNKNOWN,BV,B Tech in CO,STR,217819,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,55974,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,61018,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,69307,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,53247,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,58486,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,65466,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,52498,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,74546,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,73982,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,44933,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,66761,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,51967,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,47190,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,57664,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,54299,2024,0,KCET
UNKNOWN,UNKNOWN,BW,B Tech in CS,1G 1K,41320,2024,0,KCET
