College_Branch_target_enc,hist_mean,hist_count
87241.44775188722,107011.8125,16
87250.13253123299,86450.0,13
87263.60325215057,96110.21428571429,14
87277.08646595513,89454.33333333333,12
87280.37912293777,77438.19230769231,26
87305.9411571373,91234.8125,16
87308.22891679019,83948.05555555556,18
87318.34228421404,98438.92857142857,28
87429.23659142572,93839.87755102041,49
87435.91807290721,96054.7027027027,37
87436.06257556369,82479.64285714286,14
87442.6329555278,80646.05882352941,17
87460.94360892325,97478.29411764706,17
87461.60850393648,136337.125,24
87476.43373578256,86411.80645161291,31
87493.32114761464,96327.79310344828,29
87502.2686443912,89254.33333333333,9
87502.95180802356,86044.92,25
87580.91713964232,87200.4,10
87608.3767524993,88654.71428571429,7
87618.41017716494,94279.40322580645,62
87643.24575126676,87439.70588235294,17
87649.41547285512,87888.71428571429,49
87653.36144699238,83643.13043478261,23
87655.72966115139,87474.0,23
87680.34757337082,85486.68181818182,22
87698.47673574257,168144.75471698114,53
87699.84635108792,87362.03703703704,27
87723.6224577252,92161.88372093023,43
87764.36181340831,74123.45454545454,11
87772.95932780184,98003.40909090909,44
87789.18911193004,92205.5,22
87795.40396942996,93967.86206896552,29
87835.13266491637,82728.23809523809,21
87849.94684072345,99044.88095238095,42
87855.51770989443,88025.63636363637,33
87865.32746033542,86109.15,20
87872.84098853935,87672.07692307692,13
87883.72834091695,100969.75,60
87884.12542942035,78902.54166666667,24
87890.42026108518,111868.1,20
87893.13999778133,74791.38888888889,18
87955.99624015462,97785.6,5
87969.54649438012,97640.15384615384,26
87979.684165729,87363.70967741935,31
87984.85797820681,84626.58695652174,46
88009.7994531134,97549.47826086957,23
88011.61608904116,80499.94736842105,19
88018.35728200585,87834.11111111111,18
88023.0112781539,91840.92105263157,38
88040.43019298968,75370.57894736843,19
88045.49340991146,77310.94117647059,34
88054.33067461131,96909.66666666667,24
88106.8327763192,96014.63636363637,22
88111.0930923919,81020.05555555556,36
88118.44635108791,80886.875,24
88155.2646614158,75785.875,8
88165.7886821378,90045.72727272728,22
88225.68412872253,100267.625,24
88237.7947709372,96718.21739130435,23
88299.74710133154,94773.34782608696,23
88302.74794597665,92951.09090909091,33
88315.50602523936,81713.05882352941,17
88326.14873382154,95752.83333333333,24
88334.15398245913,88556.84,25
88351.21540327667,84152.625,16
88354.34986808407,77905.93333333333,15
88355.10873817204,72310.89285714286,28
88361.70037235957,95000.53846153847,26
88371.7698638005,101438.94117647059,51
88401.48440944814,86621.5294117647,17
88422.01447643636,100268.2,40
88439.81253123298,86715.58974358975,39
88441.1861521151,84053.04761904762,21
88456.165755189,83159.22727272728,22
88465.37783641869,81927.1,30
88479.2628412762,84670.9387755102,49
88509.76856969751,90443.85294117648,34
88517.44396700375,78027.05714285714,35
88534.40871390961,81850.2,5
88545.8737467182,83024.27272727272,11
88557.17163805306,92101.15384615384,26
88573.28843183703,88668.2,15
88589.56399814675,89609.625,16
88595.58674803092,89343.80952380953,21
88603.35243565105,131906.35135135136,37
88611.5826171723,98222.12,25
88615.13959894983,85644.71428571429,49
88616.18751761259,74935.42857142857,28
88626.84733977815,85449.0,20
88658.28442938275,88882.76923076923,52
88661.34521054235,86892.5,6
88686.25267383766,79181.33333333333,15
88706.50369615524,86998.20689655172,29
88707.31044269416,95180.23809523809,21
88713.87114210702,81456.77380952382,84
88714.30269485926,76789.0,20
88723.42570678447,87171.75,8
88751.1578202225,81212.62745098039,51
88788.31850896249,87907.88,25
88795.41753969241,80066.76666666666,30
88815.69076519164,82437.28571428571,7
88846.03752230927,92164.3947368421,38
88858.21459033714,83679.88888888889,9
88858.49017267498,100077.45454545454,22
88873.79343391201,90619.65853658537,41
88880.26024146953,109920.1313131313,99
88891.82981033002,77175.42424242424,33
88906.93815303833,82342.79545454546,44
88944.563909619,99840.0,13
88954.09774426019,90850.53333333334,15
88976.76845951888,84300.61904761905,21
88986.36789335503,89828.20588235294,34
89012.2553639326,87624.31578947368,19
89014.6282457987,86790.0,22
89026.52773436296,81161.65714285715,35
89035.83951873978,89298.57142857143,7
89059.91217163006,108184.0,29
89067.56953123807,78639.26086956522,23
89136.4181513178,79054.59154929577,71
89147.60374890607,89096.15,40
89155.08241937881,94249.25,36
89158.03079115038,81195.13043478261,23
89179.76310704373,84986.0,1
89197.68045096532,90244.61538461539,13
89230.62455766524,87237.1724137931,29
89240.04260641267,89466.82352941176,17
89249.15626748114,87285.67741935483,31
89252.80333178896,94304.45,20
89284.87139351714,102756.73809523809,42
89289.95895257252,90641.17105263157,76
89302.63396575356,95748.3125,16
89343.88514135689,87418.6,20
89361.22404317386,76786.63636363637,22
89362.89294952847,93631.15,20
89385.67012458827,82451.65,20
89388.11914395276,84535.87096774194,31
89392.6740497966,105029.22222222222,9
89395.0419132178,101300.55,20
89396.12155380525,92007.0,32
89403.50375933739,92587.44,25
89436.45508495568,90336.64,50
89444.02939155263,83187.42105263157,19
89444.76102183224,84930.44117647059,34
89445.07646032672,97562.36781609195,87
89458.63939842474,78514.82352941176,34
89461.25448818851,103871.375,16
89484.54593503865,95401.86666666667,15
89488.84254747523,83290.41176470589,17
89493.73160573638,91719.93333333333,30
89497.41741427335,101689.77777777778,9
89500.44176763587,87690.16216216216,37
89509.56376081657,87042.25,24
89514.43553023908,85177.68,25
89517.15506288927,85180.23809523809,21
89527.56885876549,85963.13636363637,22
89534.99683381442,97529.5,2
89575.10499437408,92605.27272727272,11
89624.3915187398,79222.3,50
89631.96992123697,134524.5,2
89635.40297537178,98042.16666666667,12
89638.71879684947,75725.88888888889,9
89650.32718503865,88667.92,25
89659.51834468025,82068.63793103448,58
89667.40412093491,101613.27083333333,48
89682.90726795376,94537.5,6
89693.82118655914,89578.46666666666,30
89698.08910330205,100097.24324324324,37
89701.93913657306,150090.65,20
89703.61106643178,71410.13333333333,30
89727.83874015715,98587.109375,64
89728.14070865979,92215.72727272728,11
89768.48496061849,183033.66666666666,3
89807.32403370591,90602.17857142857,28
89827.71044269415,99894.25,24
89832.99942156224,89029.55555555556,27
89852.36197629091,93864.84,25
89878.16355948594,75002.82352941176,17
89893.92785526754,90309.44444444444,27
89895.7264914607,74035.46153846153,13
89931.91837695922,116596.13157894737,38
89935.29008412371,82470.74193548386,31
89954.47219070187,100801.77777777778,45
89960.8540496359,79879.19512195123,41
89964.05591438361,118000.13636363637,66
89967.23759369897,77846.25,4
89974.49272522693,87731.65217391304,23
89976.71673741819,90400.56666666667,30
89985.31980429587,87384.14814814815,27
89994.9994580403,100176.94029850746,67
90005.76207842809,95040.54166666667,72
90046.02099887481,85982.1875,32
90054.71024663202,85258.70370370371,27
90061.6223165576,79350.9375,16
90061.66910573638,88521.74193548386,31
90064.61174803092,107119.7,20
90080.94212985634,127285.95,40
90105.2898437434,102484.06944444444,72
90119.1681667954,75668.6875,16
90122.49749343644,108690.42857142857,7
90124.37099887482,95349.0,34
90135.60552848516,82671.5,40
90148.15307490352,82502.5,20
90148.82351138478,83957.16666666667,12
90173.5634574622,83504.96875,32
90176.71640621728,95585.0,7
90179.27892303736,101171.9,20
90184.71842519632,89227.5,22
90198.63701792498,77011.08333333333,12
90234.01879684949,83739.57142857143,7
90260.7851004334,86946.96875,32
90291.73352477864,112410.0,12
90331.76856969752,98337.60869565218,23
90346.9616445726,88780.54545454546,44
90353.10520197132,100967.65714285715,35
90353.13266491638,78463.0,24
90368.8481377032,99188.1052631579,19
90373.65917363374,87371.42857142857,14
90375.6744775612,88459.71794871795,39
90400.46992123696,149188.0,2
90418.2271271532,84878.93333333333,15
90424.04377602748,97018.39130434782,23
90429.76768826856,83374.71153846153,52
90464.37296530193,97151.31818181818,22
90471.23752230928,81500.0,20
90481.67509829454,98182.88235294117,34
90488.35117183748,96756.11111111111,9
90505.76133183308,84990.2,25
90527.94440222452,85403.81818181818,22
90533.07388299564,85299.04545454546,22
90559.20276294694,94240.63636363637,22
90568.8787932828,107678.23076923077,13
90591.4667374182,106729.16666666667,24
90591.46992123696,137162.0,1
90608.90232856772,87218.84210526316,19
90682.34095714056,86777.5142857143,35
90717.1201710558,86067.54,50
90718.34384009516,98721.0,7
90749.23019079302,103416.5,36
90785.1646942824,92392.73333333334,30
90806.76755905456,96093.04347826086,23
90815.8343104814,86364.54901960785,51
90823.66632679364,93594.1914893617,47
90823.71522548264,99330.1,20
90824.3242721579,97036.63414634146,41
90828.54849606183,103275.0,6
90867.59437805536,98328.54285714286,35
90868.94377602747,90564.26315789473,19
90870.67588080856,86053.3,20
90878.40999536688,95282.55555555556,9
90878.65046328458,98342.04545454546,22
90895.26837401546,77410.75,24
90914.2091338577,94524.46875,32
90940.38084612266,84004.64,25
90942.12346977252,92003.29166666667,24
90988.64012968936,96240.28125,32
91001.2809693444,84760.64285714286,28
91016.09126255717,86293.54166666667,24
91023.54565685838,95920.36363636363,33
91028.41729319104,92590.46296296296,54
91031.22746735744,85925.34285714285,35
91074.86973923683,86276.69230769231,39
91080.71356955326,107012.91666666667,24
91085.62121759116,89996.48148148147,27
91089.83479236266,100047.13333333333,15
91093.1254803146,91325.79487179487,39
91094.2883820153,87854.75,8
91107.8083128368,94208.0,24
91117.76510236188,110332.1264367816,87
91126.0319548095,96500.76190476191,21
91143.1960582193,87891.38461538461,13
91145.27551633606,95889.10294117648,68
91146.34972547228,77173.0,2
91187.72779394024,75839.10344827586,29
91196.23829455952,92170.375,48
91197.74555430537,77622.22727272728,22
91211.42961825916,74861.6,10
91231.93574356363,95314.63333333333,30
91249.50917097116,97357.03225806452,31
91260.3053785567,96708.0,7
91268.528644145,85360.5,38
91292.97994749132,132144.0,2
91298.8972279667,84042.97222222222,36
91303.29723236672,88212.54545454546,22
91309.46252465762,87466.21428571429,14
91319.41734077517,97204.5142857143,35
91332.59879684947,91415.55555555556,9
91341.44333041618,95871.09090909091,11
91345.25321766904,92388.23333333334,30
91354.16610965252,90427.72972972973,37
91369.90954988768,86354.58333333333,12
91372.35354002575,95122.82352941176,17
91404.98187429676,126544.30985915494,71
91423.94631302584,88494.27272727272,22
91454.96992123696,147846.0,3
91483.72754247783,124615.8085106383,47
91512.44924803093,98445.5,22
91530.72038858748,94805.67567567568,37
91549.97994749132,142392.0,2
91553.94110235966,82751.0,3
91560.74278703428,82958.33333333333,3
91593.30225560242,90138.68965517242,29
91597.89799474916,94169.1,10
91600.78586456632,77447.14285714286,14
91615.094103605,86654.85714285714,21
91632.96603921124,88238.64,25
91665.13120706014,93059.40909090909,22
91699.85830764048,96445.58823529411,17
91717.6078320206,94706.18421052632,38
91763.48485489248,95934.5,18
91766.25610480065,158575.6551724138,29
91766.5819402182,82425.26666666666,30
91779.70134463916,84994.92105263157,38
91800.20790331336,91436.44,50
91816.61027558992,101261.71428571429,21
91821.31062007732,91738.81818181818,11
91821.58291557274,93680.29545454546,44
91827.2099986182,88508.83870967742,31
91836.99958796214,92597.6,25
91860.77837026132,86908.65217391304,23
91872.29261046162,94629.88888888889,36
91875.25612395078,93499.44444444444,9
91897.0321072566,148088.01694915254,59
91936.58353842895,92470.71428571429,49
91937.00989307868,91934.33333333333,18
91946.98192844276,86134.14893617021,47
91948.19847861095,87348.59649122808,57
91952.79131778252,122742.11111111111,9
91964.71371278548,97502.96610169491,59
91970.46622105537,79509.72972972973,37
91973.19277340206,90910.57142857143,7
91982.7587321832,100159.94285714286,35
91983.57758846354,77131.0,17
92041.56203001933,95532.66666666667,30
92087.49613684464,92409.86956521739,46
92095.23984374011,93953.86206896552,29
92097.03031749916,144081.5,4
92105.29659239306,88368.41666666667,12
92107.9990744996,94627.9756097561,41
92115.21798186951,104723.95238095238,21
92119.51332855984,116915.0,12
92124.8755738272,94527.62,50
92135.54337401544,92317.87096774194,31
92155.10163158143,93696.20454545454,44
92165.13581069358,131518.28301886792,53
92178.0337912928,89246.51851851853,27
92198.21877856676,99294.94444444444,18
92204.57543307036,91775.71428571429,21
92207.43776027489,114246.5,2
92210.90039447992,98223.46153846153,26
92214.15050191326,88186.28888888888,45
92256.60074384297,85235.32142857143,84
92288.09612733845,84364.91304347826,23
92300.05969458292,90371.84615384616,13
92316.85205650696,93635.95,20
92330.3157409192,92616.5,38
92347.7819036903,91929.68292682926,41
92379.51654991347,90553.25925925926,27
92386.6629007382,91969.86666666667,75
92388.88849570246,91264.23684210527,38
92391.96399814676,96861.93333333333,30
92395.49356140774,89660.73076923077,26
92398.9716652081,84402.07407407407,54
92422.89315374932,84239.625,8
92436.3793660916,85067.93939393939,66
92437.48997374566,140108.75,4
92451.99869222767,98062.29268292683,41
92455.32457641534,92211.88,25
92471.59184990708,95076.09523809524,21
92485.76169224532,90498.9,20
92506.90517461732,104070.95833333333,24
92510.1201038873,100173.86363636363,66
92518.51807389372,90465.92307692308,13
92535.16300550636,90675.28947368421,38
92546.73737907708,89636.61904761905,21
92612.4697035658,88090.0,11
92614.96174803092,76833.35,20
92627.47703124175,92004.83333333333,36
92635.26118860088,89282.52380952382,21
92651.63499641987,103648.0,8
92695.69249820992,96730.25806451614,31
92700.11193294312,80462.16666666667,24
92703.897591134,76507.8,25
92704.429999003,93388.85185185185,81
92750.48304531438,91078.64285714286,42
92767.07449868727,101443.25,20
92808.43113457356,78926.13043478261,23
92826.59933158304,78885.80769230769,26
92839.997686249,101986.6,5
92853.30462992078,98802.42857142857,21
92856.91595050565,87638.8,30
92876.84978388244,73266.6,10
92885.77020669244,94844.54545454546,55
92907.86477376826,86817.58333333333,12
92929.31118110186,96215.86363636363,22
92972.48302552952,88790.85714285714,7
92991.56803767131,95278.84,25
93018.83104559575,103115.30303030302,33
93028.55608085023,85775.64705882352,17
93058.64702276955,84039.83333333333,6
93095.83874859352,99540.16666666667,42
93104.74673518392,71093.25,16
93119.93340486234,77260.44,25
93122.859998006,92612.65217391304,23
93192.1992922644,86747.9,20
93203.1334127131,99255.94444444444,18
93221.26367635028,101462.61538461539,13
93222.57366180667,96687.72222222222,18
93223.22771203534,96159.39130434782,23
93252.24785151694,78189.375,16
93267.2851004334,95984.04761904762,21
93274.85776001848,87754.875,24
93323.14703411987,86142.72727272728,11
93324.56283463912,170689.0,1
93324.81909655996,87130.02631578948,38
93349.17325915732,86761.28571428571,21
93381.92883354591,98836.92307692308,13
93393.02278947654,89641.37931034483,29
93413.08082676976,89756.66666666667,9
93426.9194695388,87821.125,8
93433.04217048857,110779.75,12
93441.81842395649,80559.74509803922,51
93452.73266491636,102633.8947368421,19
93459.46371726684,98566.55555555556,9
93475.62939842472,104578.0,60
93481.29933158304,85892.04347826086,23
93485.88769120612,86487.35714285714,42
93528.3287331802,100128.7027027027,37
93529.09839408936,86817.89655172414,29
93546.5061028732,102512.775,40
93547.24749343644,89398.88888888889,9
93555.0398374393,89602.20588235294,34
93556.82352001742,86415.86046511628,43
93558.04295515196,91682.22448979592,49
93568.82815582202,95650.64705882352,17
93571.61144633208,87993.68292682926,41
93572.17349606183,115819.33333333333,12
93574.34305223262,86622.575,40
93575.4674451327,81652.55,20
93601.62431639174,87107.3,20
93618.29104002575,93253.63157894737,19
93639.34651831465,99289.3,10
93673.23737907708,87639.96551724138,29
93692.30388451317,81306.4,10
93702.16599824972,106462.85714285714,21
93737.6041955861,92358.78947368421,19
93746.71378018886,108264.96721311475,61
93748.22386588626,89773.13333333333,15
93750.5341842148,89015.6875,16
93762.6503758724,91822.38095238095,21
93772.99248030924,102725.33333333333,3
93807.975178825,89512.36842105263,19
93815.31533716146,85100.44,25
93822.52108524428,84103.81818181818,22
93868.32927672654,92062.76666666666,30
93901.65542407068,98161.25,8
93906.51484373683,91680.16666666667,18
93909.6388353776,110169.53333333334,15
93916.61968870136,87312.27586206897,29
93921.74832895762,98666.42857142857,7
93922.10928930627,86430.72222222222,36
93930.30120553856,108690.5,52
93941.94249820992,85609.9,20
93949.3756972309,106430.5737704918,61
93972.66484371132,97075.0,10
93994.43759369897,95652.0,6
94006.52814173196,179086.125,16
94006.59924803092,109685.44444444444,18
94058.39759369896,95385.5,6
94065.04104002575,78784.88235294117,17
94084.0982400272,93370.48,25
94117.22830374978,97266.33333333333,36
94128.68873633468,90494.0,24
94139.31328082464,76656.0,2
94145.85944006871,75094.25,4
94151.17539298467,100177.81132075471,53
94154.14520669244,92046.13043478261,23
94169.69021469406,79134.02857142857,35
94170.87064431436,97729.6511627907,43
94176.14560783505,90284.38888888889,18
94189.53063494623,80205.16666666667,12
94218.54712112976,94492.96296296296,27
94264.28674803092,96740.38888888889,18
94275.75260058184,88474.08695652174,23
94292.63939842474,93634.27777777778,54
94343.38345850912,90850.10638297872,47
94350.9454207378,95891.97435897436,39
94395.1863845932,96987.4827586207,29
94401.47703124175,95396.3,50
94425.28789059144,94121.07142857143,14
94446.1523036532,81341.71428571429,7
94511.1227141046,93361.21052631579,19
94522.38078740097,91387.70588235294,17
94549.33478639614,96167.85365853658,41
94567.89026601282,109392.7,10
94576.3921164386,95082.7,10
94588.06836842964,94847.38461538461,13
94599.88822047193,89807.4,25
94621.20314668956,93819.48076923077,52
94644.11677971938,87890.76,100
94648.26678290132,108840.22033898305,59
94694.13813587149,135939.2888888889,45
94697.0153955752,100290.0,20
94697.58822047192,94239.27777777778,18
94713.59288046596,107692.15625,32
94716.98849074008,99744.28205128205,39
94718.11557956364,107128.37037037036,27
94719.08101880076,94853.05882352941,34
94736.42237032203,95408.31428571428,35
94780.70738380756,69721.15555555555,45
94784.95808003387,106030.81481481482,27
94795.99699212368,103922.0,5
94833.10442694154,102431.0,2
94839.11327442128,92667.0947368421,95
94853.38272624982,100106.62711864407,59
94865.45999823004,93477.05263157895,19
94868.01276212154,81230.63888888889,36
94922.22603674512,97543.97142857143,35
94929.11951873978,94526.93103448275,29
94957.41385601768,94330.90909090909,55
94981.69438832284,80609.64285714286,14
95020.73679909985,98040.44186046511,43
95050.37952005892,91374.0,10
95053.11871415112,98107.06756756757,74
95081.20606349983,96643.23076923077,39
95117.70148768587,88591.8,25
95124.57103793812,93489.12195121951,41
95210.90627723809,91194.33333333333,12
95253.51114851996,93528.10909090909,55
95256.6155343078,96143.61764705883,34
95263.90770497682,101583.65,20
95302.86786627004,101524.06666666667,30
95313.25734251933,92589.38461538461,26
95318.61044269416,91134.16666666667,18
95326.53517716494,104674.88235294117,34
95339.28130092334,91469.6,10
95340.41541338486,113219.5,8
95346.51230634592,95933.86206896552,29
95370.58359373566,93640.4,20
95373.92873017568,111202.65217391304,23
95379.21038158605,79023.15384615384,13
95395.2213393942,103217.14102564103,78
95416.65679909984,92967.44444444444,54
95437.22254676734,106834.96296296296,27
95443.3453825958,99312.65217391304,23
95463.17767015392,90832.27142857143,70
95484.40895088072,99565.66666666667,24
95495.10965968198,95328.60714285714,28
95573.75888791653,91141.74418604652,43
95586.8625246576,86436.33333333333,21
95603.2329849672,101673.94444444444,18
95634.1689328186,89499.66666666667,9
95643.78428196366,88881.7,10
95660.99699212368,100462.0,5
95684.90817943144,112471.65,20
95754.44134872685,89820.75,32
95788.08999905104,89774.89743589744,39
95832.99845749934,107102.58333333333,12
95890.83905511769,102138.5,40
95895.68104434072,98918.66666666667,6
95903.42168792216,78889.5294117647,17
95962.9984169072,115241.33333333333,12
95969.4848606074,112005.44444444444,9
95974.45582676976,99319.0,9
95974.90517461734,91788.45833333333,24
95995.65153240286,100195.85714285714,7
96002.88230163362,107575.0,10
96003.97994749132,148172.0,1
96028.92349606183,96280.33333333333,6
96039.68278281612,82154.07142857143,14
96057.25711177808,96808.90625,32
96057.37380543532,92763.58974358975,39
96058.20854402248,104554.3125,32
96061.71608353204,102316.41860465116,43
96088.58627968986,105741.9,40
96103.8458233103,93151.88888888889,36
96106.78935229796,104490.17647058824,17
96116.35080939166,96768.22,50
96120.56594168847,103647.8,10
96155.31974157016,87688.59090909091,22
96158.05472003436,98617.39130434782,23
96177.86676238933,98607.65217391304,23
96200.6343221956,102373.5294117647,17
96225.76531747312,95511.35294117648,17
96229.21213723122,121564.375,8
96243.71271195717,131009.73684210527,38
96251.05369393992,85034.08333333333,24
96258.07184601756,99715.0,6
96261.7097347694,89390.0,22
96270.15626748114,85361.0,20
96280.96992123696,167204.0,1
96291.7730933628,100454.07142857143,14
96301.47055117984,86427.85714285714,7
96324.47465190568,100273.28571428571,49
96336.97493729922,97954.5744680851,47
96338.26165408605,99977.94871794872,39
96347.00870224512,86107.40625,32
96353.72075749969,99677.25,12
96366.96992123696,171625.0,1
96368.31328082464,172115.0,2
96378.67834717866,101207.91891891892,37
96386.4905343078,92421.67647058824,34
96400.78428196369,108209.44444444444,9
96414.25775103904,95658.58333333333,12
96422.20870713668,135019.84210526315,19
96438.5334847087,109540.22222222222,9
96456.81271295216,119753.33333333333,3
96456.84522834574,117402.92307692308,13
96460.13403694688,95343.4,25
96461.48399549926,94789.72727272728,11
96528.44535432987,95430.66666666667,6
96533.0251927594,98216.28571428571,14
96541.14873382154,94576.45833333333,24
96556.01918045864,110747.71428571429,14
96569.66088003638,97449.30434782608,23
96572.75403416652,97276.68421052632,38
96589.45363397688,107489.31578947368,19
96628.50619496442,111184.07142857143,14
96632.2819548095,102288.28571428571,21
96669.32089145064,101876.97368421052,38
96699.23974484144,97021.25,16
96700.7413389592,82372.78481012658,79
96711.08564874945,95591.6875,16
96735.69924803093,97556.11111111111,18
96753.4730509734,113325.82608695653,46
96759.70337806302,81883.8,25
96778.55332749904,97372.83333333333,6
96791.98834991729,123187.75,44
96797.97289266413,107079.2,15
96854.19489887204,98244.71428571429,7
96880.21174803092,88166.89285714286,28
96886.38714124972,91062.43478260869,46
96902.51693932322,93546.19230769231,26
96933.12249343644,89135.0,1
96954.45783202062,118417.33333333333,24
96974.94314429746,92642.95454545454,22
97010.08270669244,101485.64705882352,17
97017.26293654335,105027.75,12
97020.51424003748,109609.91666666667,12
97022.01620418056,112507.63333333333,60
97025.31919789963,108844.4705882353,17
97057.5498858705,102878.25,24
97091.57815582202,82025.125,24
97101.72212430795,101807.85714285714,14
97102.35723449166,103635.38636363637,44
97109.71706436128,165369.4090909091,44
97134.38058360218,129045.66666666667,9
97150.9881600142,94462.37142857142,35
97179.0398374393,101849.53846153847,26
97196.07433665045,104712.375,8
97212.57753144464,88398.4,40
97215.92121602152,103272.02857142857,35
97224.26780359737,99625.39130434782,23
97224.84514590054,108353.07692307692,26
97227.32900925796,99569.86363636363,22
97261.46992123696,175479.0,1
97266.14405568804,103598.9,20
97300.85531389616,100378.90322580645,31
97307.10442694154,91298.0,2
97312.2530974822,96424.95238095238,42
97326.59131371677,94461.0,19
97329.67176338214,98269.88888888889,27
97335.74278703428,105253.55555555556,9
97343.8782731461,106124.5294117647,17
97353.81252574146,108642.38,50
97396.26382121284,102876.0,21
97434.35542239384,97795.14285714286,28
97443.20317823804,105031.0,7
97453.35820310864,92496.08695652174,23
97459.46992123696,168600.0,1
97503.54753316764,157211.96078431373,51
97563.4697035658,101239.91304347826,23
97569.51921135806,104479.26086956522,23
97585.51082588326,103666.88235294117,34
97594.16804990226,93157.16666666667,18
97602.52698522244,103932.37681159421,69
97616.03132808248,107224.0,6
97616.32815582202,96023.73333333334,15
97626.40095130936,95056.94594594595,37
97628.9719989136,110481.02325581395,43
97645.44249820992,84190.04761904762,21
97651.1293228316,71909.5,6
97660.47057721052,99357.6551724138,29
97662.42026108518,98324.58333333333,24
97669.46268100577,79598.375,16
97673.73525901248,88404.625,8
97679.2709043174,112996.11111111111,9
97683.397697721,94062.64516129032,62
97685.17222908254,104475.28571428571,28
97706.44758439624,100259.19230769231,26
97722.10510303135,97685.03921568628,51
97733.77449868729,99276.72727272728,22
97742.84281003864,98627.46666666666,15
97762.5938057732,98290.5,14
97765.097449436,90496.25925925926,27
97766.34384009516,98823.22222222222,9
97782.07460932594,102949.1,10
97785.61686819544,96457.16129032258,31
97821.33939842474,110392.50793650794,63
97821.88805336769,102362.70588235294,17
97867.73620886814,100542.5,18
97879.1603200399,103135.3125,16
97894.57035432987,120165.0,58
97895.226394433,87095.41304347826,46
97910.8093650946,101319.09375,32
97933.97994749132,156587.5,2
97942.27314852703,92126.94444444444,18
97947.25345168136,105603.625,16
97958.91919789964,93389.0,23
97961.9994531134,79503.13333333333,30
97970.5565354322,88801.33333333333,6
97972.82352001742,99024.61333333333,75
97988.59293228317,92267.5125,80
97995.93233070787,108078.38095238095,21
97997.95708005154,97274.25,8
98003.5705691782,108863.58333333333,24
98031.54603476364,104504.72222222222,18
98038.11256692784,105106.58064516129,31
98054.54849606183,94727.5,18
98089.4213594726,112373.8,30
98092.17209682066,96666.73684210527,19
98117.7038618463,105053.26086956522,23
98132.55324111453,101435.53333333334,15
98175.51516698187,87542.0,4
98177.20499768344,102420.64705882352,17
98181.8186859422,101472.59375,32
98208.7531872643,104212.44117647059,34
98209.78796849478,147596.0,1
98211.57530183691,96353.38888888889,18
98223.76751873978,93904.66666666667,21
98240.82948885548,117504.14285714286,7
98278.90726795376,105815.11111111111,9
98279.40772369258,93070.21428571429,14
98282.22791338486,90045.0,14
98293.80477736704,116389.98809523809,84
98301.03730466295,97493.0,9
98303.83249781214,118520.13333333333,15
98311.0386821378,92503.86666666667,15
98320.29323297756,95379.45454545454,11
98331.95218503864,111410.13043478261,23
98371.05297589676,101714.54838709677,31
98387.12666262756,100971.0,6
98391.35117183748,116613.375,8
98393.61587771984,106269.625,8
98396.86405192532,90644.5925925926,27
98401.13999778133,98817.65,20
98413.82948885548,96426.9,20
98447.3356882972,95855.76923076923,26
98451.802675925,98618.11764705883,34
98480.90531003864,95478.4,15
98484.66548710733,178265.07692307694,13
98486.92509218928,96743.28,75
98488.38805336769,112528.15789473684,19
98492.6806576096,91641.08333333333,36
98495.3112467182,107568.92307692308,13
98503.93512618556,90453.07692307692,13
98549.32999124857,91663.14285714286,7
98557.4688188963,111178.375,8
98574.9194695388,84124.0,8
98589.82161036249,102884.07692307692,13
98591.18911193004,112284.8,15
98614.59933158304,112364.79166666667,24
98623.49869222767,90093.5,16
98629.01293228316,115220.47457627118,59
98638.1097742772,96898.5,16
98662.79933158304,103377.66666666667,21
98665.141342108,97602.44444444444,27
98686.7939842474,108354.25,4
98689.23527912892,92888.74418604652,43
98700.352845891,104235.14285714286,7
98705.5900774998,100118.54285714286,35
98762.08372614362,101443.6875,16
98765.06060948451,101409.9512195122,41
98766.84890303064,90742.84210526316,38
98782.31328082464,151650.0,1
98803.646614158,145437.0,1
98809.68562007732,89808.0,3
98814.64310761052,94130.63636363637,11
98818.48822047192,88847.0,10
98823.63437031422,95301.3875,80
98836.8100643299,90864.69642857143,56
98845.1498608558,97063.22222222222,18
98866.4969921237,134121.0,1
98876.9709988748,108717.1875,32
98900.87333191418,110077.85714285714,28
98914.80120553856,97653.9705882353,34
98936.73024006037,89422.16666666667,6
98957.3453825958,79806.56,25
98958.15712220872,101851.53846153847,26
98960.79828121356,94109.25,12
98976.3078992898,92897.52631578948,19
98992.3441361204,110620.58823529411,17
99001.90772369258,119360.58823529411,17
99010.8576533486,115547.88505747127,87
99016.8505384118,100000.44444444444,18
99025.89340991148,114966.5,30
99047.04992692429,107702.60606060606,33
99056.20722955748,110248.09677419355,31
99057.69389563517,100353.625,16
99058.52938454028,101988.92857142857,14
99069.46992123696,165596.0,1
99077.24060128708,97781.25,12
99079.83773939472,98482.6875,16
99085.8946493311,109527.61111111111,18
99104.9773609063,94938.5,22
99106.95521396682,104218.48076923077,52
99109.98463539816,109234.41666666667,12
99117.17794467884,90921.125,8
99120.35759369897,120858.25,4
99148.99908852232,107414.6,25
99161.30809148747,94094.35714285714,14
99169.64458005154,94534.46153846153,13
99171.09428321388,124267.06666666667,15
99205.39302791627,105530.75,20
99206.9519035117,95594.83333333333,24
99209.29282437472,110682.5,46
99217.35944006871,108529.66666666667,45
99235.2493733591,101599.93333333333,15
99245.91541338486,113560.46153846153,13
