College_Code,Branch,Category,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal
E090,ME-Mechanical Engineering,GM,1,3,2,54124,79468,66796.0,25344,Improved
E094,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,82466,82466,82466.0,0,SingleRound
E094,CS-Computer Science & Engineering,GM,1,1,1,92760,92760,92760.0,0,SingleRound
E095,AS-Aerospace Engineering,GM,1,4,3,2593,5092,3894.0,2499,Deteriorated
E095,AS-Aerospace Engineering,KKR,1,1,1,23801,23801,23801.0,0,SingleRound
E095,BT- Biotechnology,GM,3,3,1,14012,14012,14012.0,0,SingleRound
E095,BT-Bio- technology,GM,4,4,1,21320,21320,21320.0,0,SingleRound
E095,BT-Bio-technology,GM,1,1,1,7451,7451,7451.0,0,SingleRound
E095,BT-Bio-technology,KKR,1,1,1,43835,43835,43835.0,0,SingleRound
E095,CD-Computer Science & Engineering (Data Science),GM,1,4,3,274,593,448.0,319,Deteriorated
E095,CD-Computer Science & Engineering (Data Science),KKR,1,2,2,901,2122,1512.0,1221,Deteriorated
E095,CH-Chemical Engineering,GM,1,4,3,5878,16403,10970.0,10525,Deteriorated
E095,CH-Chemical Engineering,KKR,1,2,2,21114,35060,28087.0,13946,Deteriorated
E095,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,321,738,533.0,417,Deteriorated
E095,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,1375,2235,1805.0,860,Deteriorated
E095,CS-Computer Science & Engineering,GM,1,4,3,193,434,318.0,241,Deteriorated
E095,CS-Computer Science & Engineering,KKR,1,2,2,497,705,601.0,208,Deteriorated
E095,CV-Civil Engineering,GM,1,4,3,9115,37093,20419.0,27978,Deteriorated
E095,CV-Civil Engineering,KKR,1,2,2,31346,62399,46872.0,31053,Deteriorated
E095,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,424,862,644.0,438,Deteriorated
E095,CY-Computer Science & Engineering (Cyber Security),KKR,1,2,2,2001,2834,2418.0,833,Deteriorated
E095,EC-Electronics & Comm- unication Engineering,GM,4,4,1,1636,1636,1636.0,0,SingleRound
E095,EC-Electronics & Comm-unication Engineering,GM,1,1,1,700,700,700.0,0,SingleRound
E095,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,4776,4776,4776.0,0,SingleRound
E095,EC-Electronics & Communication Engineering,GM,3,3,1,1069,1069,1069.0,0,SingleRound
E095,EC-Electronics & Communication Engineering,KKR,2,2,1,5164,5164,5164.0,0,SingleRound
E095,EE-Electrical & Electronics Engineering,GM,1,4,3,1501,4898,3006.0,3397,Deteriorated
E095,EE-Electrical & Electronics Engineering,KKR,1,2,2,13569,18394,15982.0,4825,Deteriorated
E095,ET-Electronics & Tele- communication Engineering,KKR,2,2,1,8527,8527,8527.0,0,SingleRound
E095,ET-Electronics & Telecomm- unication Engineering,GM,4,4,1,3280,3280,3280.0,0,SingleRound
E095,ET-Electronics & Telecommu- nication Engineering,GM,1,1,1,1311,1311,1311.0,0,SingleRound
E095,ET-Electronics & Telecommu- nication Engineering,KKR,1,1,1,8527,8527,8527.0,0,SingleRound
E095,ET-Electronics & Telecommunicati on Engineering,GM,3,3,1,1679,1679,1679.0,0,SingleRound
E095,IM-Industrial Engineering & Management,GM,1,4,3,7754,26722,15460.0,18968,Deteriorated
E095,IM-Industrial Engineering & Management,KKR,1,2,2,24508,50005,37256.0,25497,Deteriorated
E095,IS-Information Science & Engineering,GM,1,4,3,418,802,607.0,384,Deteriorated
E095,IS-Information Science & Engineering,KKR,1,2,2,1354,2053,1704.0,699,Deteriorated
E095,ME- Mechanical Engineering,GM,4,4,1,10449,10449,10449.0,0,SingleRound
E095,ME-Mechanical Engineering,GM,1,3,2,4127,6271,5199.0,2144,Deteriorated
E095,ME-Mechanical Engineering,KKR,1,2,2,23547,29784,26666.0,6237,Deteriorated
E096,CD-Computer Science & Engineering (Data Science),GM,1,1,1,84127,84127,84127.0,0,SingleRound
E096,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,96804,96804,96804.0,0,SingleRound
E096,CS-Computer Science & Engineering,GM,1,1,1,101892,101892,101892.0,0,SingleRound
E096,CY-Computer Science & Engineering (Cyber Security),GM,1,1,1,99065,99065,99065.0,0,SingleRound
E096,EC-Electronics & Comm-unication Engineering,GM,1,1,1,91813,91813,91813.0,0,SingleRound
E096,ME-Mechanical Engineering,GM,1,1,1,80479,80479,80479.0,0,SingleRound
E097,CS-Computer Science & Engineering,GM,1,3,2,73795,96357,85076.0,22562,Deteriorated
E097,CS-Computer Science & Engineering,KKR,1,1,1,83489,83489,83489.0,0,SingleRound
E097,CST-Computer Science & Technology,GM,1,1,1,89361,89361,89361.0,0,SingleRound
E097,EC-Electronics & Comm-unication Engineering,GM,1,1,1,93844,93844,93844.0,0,SingleRound
E097,ES-Electronics & Computer Science,GM,1,1,1,90328,90328,90328.0,0,SingleRound
E097,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,84532,84532,84532.0,0,SingleRound
E097,IS-Information Science & Engineering,GM,1,3,2,31895,101644,66770.0,69749,Improved
E098,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,98063,98063,98063.0,0,SingleRound
E098,CS-Computer Science & Engineering,GM,1,1,1,101228,101228,101228.0,0,SingleRound
E099,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,48062,95578,71820.0,47516,Deteriorated
E099,CG-Computer Science & Design,GM,1,1,1,77708,77708,77708.0,0,SingleRound
E099,CS-Computer Science & Engineering,GM,1,3,2,51498,102167,76832.0,50669,Deteriorated
E099,CS-Computer Science & Engineering,KKR,1,2,2,86155,99374,92764.0,13219,Improved
E099,EC-Electronics & Comm-unication Engineering,GM,1,1,1,80110,80110,80110.0,0,SingleRound
E099,EE-Electrical & Electronics Engineering,GM,1,1,1,94140,94140,94140.0,0,SingleRound
E099,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,69001,69001,69001.0,0,SingleRound
E099,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,1,1,1,90009,90009,90009.0,0,SingleRound
E099,IS-Information Science & Engineering,GM,1,3,2,70118,76938,73528.0,6820,Deteriorated
E099,RA-Robotics & Automation,GM,1,1,1,85503,85503,85503.0,0,SingleRound
E100,AD-Artificial Intelligence & Data Science,GM,1,1,1,76726,76726,76726.0,0,SingleRound
E100,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,99599,99599,99599.0,0,SingleRound
E100,CS-Computer Science & Engineering,GM,1,1,1,96397,96397,96397.0,0,SingleRound
E100,EC-Electronics & Comm-unication Engineering,GM,1,1,1,92713,92713,92713.0,0,SingleRound
E100,IS-Information Science & Engineering,GM,1,1,1,97990,97990,97990.0,0,SingleRound
E100,ME-Mechanical Engineering,GM,1,1,1,73817,73817,73817.0,0,SingleRound
E100,VL-Electronics Engineering (VLSI Design & Technology),GM,1,1,1,60026,60026,60026.0,0,SingleRound
E101,BM-Bio-Medical Engineering,GM,1,1,1,75923,75923,75923.0,0,SingleRound
E101,CS-Computer Science & Engineering,GM,1,3,2,54709,100446,77578.0,45737,Deteriorated
E101,CS-Computer Science & Engineering,KKR,1,1,1,75517,75517,75517.0,0,SingleRound
E101,EC-Electronics & Comm-unication Engineering,GM,1,1,1,100468,100468,100468.0,0,SingleRound
E101,EE-Electrical & Electronics Engineering,GM,1,1,1,88986,88986,88986.0,0,SingleRound
E101,ME-Mechanical Engineering,GM,1,1,1,44233,44233,44233.0,0,SingleRound
E102,CD-Computer Science & Engineering (Data Science),GM,1,1,1,78991,78991,78991.0,0,SingleRound
E102,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,52980,52980,52980.0,0,SingleRound
E102,CS-Computer Science & Engineering,GM,1,1,1,92280,92280,92280.0,0,SingleRound
E102,EC-Electronics & Comm-unication Engineering,GM,1,1,1,100573,100573,100573.0,0,SingleRound
E104,CD-Computer Science & Engineering (Data Science),GM,1,4,3,12008,45177,25599.0,33169,Deteriorated
E104,CD-Computer Science & Engineering (Data Science),KKR,1,2,2,33637,45451,39544.0,11814,Deteriorated
E104,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,12531,46484,26081.0,33953,Deteriorated
E104,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,33631,43912,38772.0,10281,Deteriorated
E104,CS-Computer Science & Engineering,GM,1,4,3,11111,32495,20076.0,21384,Deteriorated
E104,CS-Computer Science & Engineering,KKR,1,2,2,28461,36634,32548.0,8173,Deteriorated
E104,CV-Civil Engineering,GM,1,3,2,54187,93455,73821.0,39268,Deteriorated
E104,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,12792,49216,27449.0,36424,Deteriorated
E104,CY-Computer Science & Engineering (Cyber Security),KKR,1,2,2,33667,46381,40024.0,12714,Deteriorated
E104,EC-Electronics & Comm- unication Engineering,GM,4,4,1,96746,96746,96746.0,0,SingleRound
E104,EC-Electronics & Comm-unication Engineering,GM,1,1,1,15976,15976,15976.0,0,SingleRound
E104,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,42561,42561,42561.0,0,SingleRound
E104,EC-Electronics & Communication Engineering,GM,3,3,1,25906,25906,25906.0,0,SingleRound
E104,EC-Electronics & Communication Engineering,KKR,2,2,1,65506,65506,65506.0,0,SingleRound
E104,EE-Electrical & Electronics Engineering,GM,1,3,2,16924,27400,22162.0,10476,Deteriorated
E104,EE-Electrical & Electronics Engineering,KKR,1,1,1,74743,74743,74743.0,0,SingleRound
E104,ME-Mechanical Engineering,GM,1,3,2,34801,93917,64359.0,59116,Deteriorated
E105,CS-Computer Science & Engineering,GM,1,3,2,65666,74909,70288.0,9243,Improved
E107,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,22194,62782,41070.0,40588,Deteriorated
E107,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,48989,96567,72778.0,47578,Deteriorated
E107,CD-Computer Science & Engineering (Data Science),GM,1,4,3,22396,58622,39360.0,36226,Deteriorated
E107,CD-Computer Science & Engineering (Data Science),KKR,1,1,1,50019,50019,50019.0,0,SingleRound
E107,CS-Computer Science & Engineering,GM,1,4,3,20283,97889,50183.0,77606,Deteriorated
E107,CS-Computer Science & Engineering,KKR,1,2,2,49814,75361,62588.0,25547,Deteriorated
E107,CV-Civil Engineering,GM,1,1,1,66572,66572,66572.0,0,SingleRound
E107,EC-Electronics & Comm- unication Engineering,GM,4,4,1,56636,56636,56636.0,0,SingleRound
E107,EC-Electronics & Comm-unication Engineering,GM,1,1,1,29533,29533,29533.0,0,SingleRound
E107,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,71154,71154,71154.0,0,SingleRound
E107,EC-Electronics & Communication Engineering,GM,3,3,1,90968,90968,90968.0,0,SingleRound
E107,EE-Electrical & Electronics Engineering,GM,1,3,2,30949,56061,43505.0,25112,Deteriorated
E107,IS-Information Science & Engineering,GM,1,4,3,26002,62793,44615.0,36791,Deteriorated
E107,IS-Information Science & Engineering,KKR,1,2,2,62327,96667,79497.0,34340,Deteriorated
E107,ME-Mechanical Engineering,GM,1,3,2,98369,101135,99752.0,2766,Improved
E108,AD-Artificial Intelligence & Data Science,GM,1,3,2,37012,62929,49970.0,25917,Deteriorated
E108,AD-Artificial Intelligence & Data Science,KKR,1,1,1,93492,93492,93492.0,0,SingleRound
E108,AE-Aeronautical Engineering,GM,1,1,1,89750,89750,89750.0,0,SingleRound
E108,AS-Aerospace Engineering,GM,1,3,2,39937,93200,66568.0,53263,Deteriorated
E108,CG-Computer Science & Design,GM,1,1,1,100024,100024,100024.0,0,SingleRound
E108,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,45267,50334,47800.0,5067,Deteriorated
E108,CS-Computer Science & Engineering,GM,1,4,3,47556,93381,78106.0,45825,Deteriorated
E108,CS-Computer Science & Engineering,KKR,1,1,1,83852,83852,83852.0,0,SingleRound
E108,CV-Civil Engineering,GM,1,1,1,75833,75833,75833.0,0,SingleRound
E108,EC-Electronics & Comm-unication Engineering,GM,1,1,1,80141,80141,80141.0,0,SingleRound
E108,IS-Information Science & Engineering,GM,1,1,1,99578,99578,99578.0,0,SingleRound
E108,ME-Mechanical Engineering,GM,1,1,1,71706,71706,71706.0,0,SingleRound
E109,AD-Artificial Intelligence & Data Science,GM,1,1,1,100170,100170,100170.0,0,SingleRound
E109,AG-Agriculture Engineering,GM,1,1,1,62340,62340,62340.0,0,SingleRound
E109,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,97160,97160,97160.0,0,SingleRound
E109,CS-Computer Science & Engineering,GM,1,3,2,68172,73939,71056.0,5767,Improved
E109,EC-Electronics & Comm-unication Engineering,GM,1,1,1,75976,75976,75976.0,0,SingleRound
E109,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,91347,91347,91347.0,0,SingleRound
E109,IS-Information Science & Engineering,GM,1,1,1,75342,75342,75342.0,0,SingleRound
E110,AD-Artificial Intelligence & Data Science,GM,1,3,2,93114,96379,94746.0,3265,Improved
E110,CB-Computer Science & Business Systems,GM,1,1,1,102243,102243,102243.0,0,SingleRound
E110,CS-Computer Science & Engineering,GM,1,3,2,84191,86631,85411.0,2440,Improved
E110,EC-Electronics & Comm-unication Engineering,GM,1,1,1,94716,94716,94716.0,0,SingleRound
E110,EC-Electronics & Communication Engineering,GM,3,3,1,94716,94716,94716.0,0,SingleRound
E110,ME-Mechanical Engineering,GM,1,1,1,96056,96056,96056.0,0,SingleRound
E112,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,64358,93962,79160.0,29604,Deteriorated
E112,CS-Computer Science & Engineering,GM,1,4,3,49525,96203,74396.0,46678,Deteriorated
E112,CS-Computer Science & Engineering,KKR,1,2,2,72877,72877,72877.0,0,NoChange
E112,EC-Electronics & Comm-unication Engineering,GM,1,1,1,98441,98441,98441.0,0,SingleRound
E112,EC-Electronics & Communication Engineering,GM,3,3,1,37264,37264,37264.0,0,SingleRound
E112,IS-Information Science & Engineering,GM,1,1,1,75240,75240,75240.0,0,SingleRound
E112,RA-Robotics & Automation,GM,1,1,1,100708,100708,100708.0,0,SingleRound
E113,CD-Computer Science & Engineering (Data Science),GM,1,3,2,59472,97470,78471.0,37998,Deteriorated
E113,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,56059,99332,81603.0,43273,Deteriorated
E113,CS-Computer Science & Engineering,GM,1,4,3,43289,94982,69978.0,51693,Deteriorated
E113,CS-Computer Science & Engineering,KKR,1,1,1,96291,96291,96291.0,0,SingleRound
E113,EC-Electronics & Comm- unication Engineering,GM,4,4,1,45073,45073,45073.0,0,SingleRound
E113,EC-Electronics & Comm-unication Engineering,GM,1,1,1,95422,95422,95422.0,0,SingleRound
E113,EC-Electronics & Communication Engineering,GM,3,3,1,94982,94982,94982.0,0,SingleRound
E113,IS-Information Science & Engineering,GM,1,3,2,68855,92767,80811.0,23912,Deteriorated
E113,ME-Mechanical Engineering,GM,1,1,1,94065,94065,94065.0,0,SingleRound
E114,AD-Artificial Intelligence & Data Science,GM,1,1,1,96066,96066,96066.0,0,SingleRound
E114,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,101329,101329,101329.0,0,SingleRound
E114,CS-Computer Science & Engineering,GM,1,3,2,85964,98982,92473.0,13018,Improved
E114,CY-Computer Science & Engineering (Cyber Security),GM,1,1,1,80325,80325,80325.0,0,SingleRound
E114,EC-Electronics & Comm-unication Engineering,GM,1,1,1,75166,75166,75166.0,0,SingleRound
E114,ME-Mechanical Engineering,GM,1,1,1,91276,91276,91276.0,0,SingleRound
E116,CD-Computer Science & Engineering (Data Science),GM,1,4,3,28113,92827,58828.0,64714,Deteriorated
E116,CD-Computer Science & Engineering (Data Science),KKR,1,1,1,84957,84957,84957.0,0,SingleRound
E116,CS-Computer Science & Engineering,GM,1,4,3,27437,77593,51804.0,50156,Deteriorated
E116,CS-Computer Science & Engineering,KKR,1,2,2,64351,83061,73706.0,18710,Improved
E116,EC-Electronics & Comm- unication Engineering,GM,4,4,1,97180,97180,97180.0,0,SingleRound
E116,EC-Electronics & Comm-unication Engineering,GM,1,1,1,32490,32490,32490.0,0,SingleRound
E116,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,91541,91541,91541.0,0,SingleRound
E116,EC-Electronics & Communication Engineering,GM,3,3,1,93230,93230,93230.0,0,SingleRound
E117,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,26483,62180,43525.0,35697,Deteriorated
E117,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,44389,55394,49892.0,11005,Deteriorated
E117,CH-Chemical Engineering,GM,1,3,2,65175,78766,71970.0,13591,Deteriorated
E117,CS-Computer Science & Engineering,GM,1,4,3,21120,51370,34020.0,30250,Deteriorated
E117,CS-Computer Science & Engineering,KKR,1,2,2,33435,38815,36125.0,5380,Deteriorated
E117,CV-Civil Engineering,GM,1,1,1,71844,71844,71844.0,0,SingleRound
E117,EC-Electronics & Comm- unication Engineering,GM,4,4,1,95570,95570,95570.0,0,SingleRound
E117,EC-Electronics & Comm-unication Engineering,GM,1,1,1,29760,29760,29760.0,0,SingleRound
E117,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,53945,53945,53945.0,0,SingleRound
E117,EC-Electronics & Communication Engineering,GM,3,3,1,51657,51657,51657.0,0,SingleRound
E117,EC-Electronics & Communication Engineering,KKR,2,2,1,93641,93641,93641.0,0,SingleRound
E117,EE-Electrical & Electronics Engineering,GM,1,3,2,45870,86323,66096.0,40453,Deteriorated
E117,EE-Electrical & Electronics Engineering,KKR,1,2,2,74459,90393,82426.0,15934,Improved
E117,IS-Information Science & Engineering,GM,1,4,3,25547,93687,54054.0,68140,Deteriorated
E117,IS-Information Science & Engineering,KKR,1,2,2,38815,57290,48052.0,18475,Deteriorated
E117,ME-Mechanical Engineering,GM,1,3,2,63059,95570,79314.0,32511,Deteriorated
E117,ME-Mechanical Engineering,KKR,1,1,1,88313,88313,88313.0,0,SingleRound
E118,AD-Artificial Intelligence & Data Science,GM,1,3,2,26950,83838,55394.0,56888,Deteriorated
E118,AD-Artificial Intelligence & Data Science,KKR,1,1,1,48772,48772,48772.0,0,SingleRound
E118,CS-Computer Science & Engineering,GM,1,3,2,23769,91944,57856.0,68175,Deteriorated
E118,EC-Electronics & Comm-unication Engineering,GM,1,1,1,31893,31893,31893.0,0,SingleRound
E118,IS-Information Science & Engineering,GM,1,3,2,20502,83620,52061.0,63118,Deteriorated
E119,CS-Computer Science & Engineering,GM,1,1,1,100688,100688,100688.0,0,SingleRound
E121,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,74797,74797,74797.0,0,SingleRound
E121,CS-Computer Science & Engineering,GM,1,4,3,69088,101910,88343.0,32822,Deteriorated
E121,EC-Electronics & Comm-unication Engineering,GM,1,1,1,101910,101910,101910.0,0,SingleRound
E121,EC-Electronics & Communication Engineering,GM,3,3,1,101910,101910,101910.0,0,SingleRound
E121,EE-Electrical & Electronics Engineering,GM,1,1,1,71034,71034,71034.0,0,SingleRound
E121,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,99495,99495,99495.0,0,SingleRound
E121,IS-Information Science & Engineering,GM,1,1,1,101475,101475,101475.0,0,SingleRound
E122,AD-Artificial Intelligence & Data Science,GM,1,1,1,90432,90432,90432.0,0,SingleRound
E122,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,52876,52876,52876.0,0,SingleRound
E122,CS-Computer Science & Engineering,GM,1,1,1,97600,97600,97600.0,0,SingleRound
E123,AD-Artificial Intelligence & Data Science,GM,1,1,1,84686,84686,84686.0,0,SingleRound
E123,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,99187,99187,99187.0,0,SingleRound
E123,CS-Computer Science & Engineering,GM,1,3,2,45823,88307,67065.0,42484,Improved
E123,EC-Electronics & Comm-unication Engineering,GM,1,1,1,28958,28958,28958.0,0,SingleRound
E123,ME-Mechanical Engineering,GM,1,1,1,52059,52059,52059.0,0,SingleRound
E124,AD-Artificial Intelligence & Data Science,GM,1,1,1,85977,85977,85977.0,0,SingleRound
E124,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,99396,99396,99396.0,0,SingleRound
E124,CS-Computer Science & Engineering,GM,1,4,3,67287,96649,77074.0,29362,Improved
E124,CU-Cyber Security,GM,1,1,1,91865,91865,91865.0,0,SingleRound
E124,IS-Information Science & Engineering,GM,1,1,1,95623,95623,95623.0,0,SingleRound
E125,AD-Artificial Intelligence & Data Science,GM,1,4,3,7356,20614,13070.0,13258,Deteriorated
E125,AD-Artificial Intelligence & Data Science,KKR,1,2,2,26286,28100,27193.0,1814,Deteriorated
E125,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,6953,14139,10429.0,7186,Deteriorated
E125,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,19572,20547,20060.0,975,Deteriorated
E125,CS-Computer Science & Engineering,GM,1,4,3,6478,11173,9000.0,4695,Deteriorated
E125,CS-Computer Science & Engineering,KKR,1,2,2,17193,18329,17761.0,1136,Improved
E125,EC-Electronics & Comm- unication Engineering,GM,4,4,1,49202,49202,49202.0,0,SingleRound
E125,EC-Electronics & Comm-unication Engineering,GM,1,1,1,10705,10705,10705.0,0,SingleRound
E125,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,29740,29740,29740.0,0,SingleRound
E125,EC-Electronics & Communication Engineering,GM,3,3,1,16822,16822,16822.0,0,SingleRound
E125,EC-Electronics & Communication Engineering,KKR,2,2,1,39408,39408,39408.0,0,SingleRound
E125,EE-Electrical & Electronics Engineering,GM,1,4,3,13642,77986,38346.0,64344,Deteriorated
E125,EE-Electrical & Electronics Engineering,KKR,1,1,1,51960,51960,51960.0,0,SingleRound
E125,EIE-Electronics & Instrument- ation Engineering (Inst. Technology),GM,4,4,1,84895,84895,84895.0,0,SingleRound
E125,EIE-Electronics & Instrument-ation Engineering (Inst. Technology),GM,1,1,1,14382,14382,14382.0,0,SingleRound
E125,EIE-Electronics & Instrument-ation Engineering (Inst. Technology),KKR,1,1,1,53791,53791,53791.0,0,SingleRound
E125,EIE-Electronics & Instrumentation Engineering (Inst. Technology),GM,3,3,1,32840,32840,32840.0,0,SingleRound
E125,ET-Electronics & Telecomm- unication Engineering,GM,4,4,1,60147,60147,60147.0,0,SingleRound
E125,ET-Electronics & Telecommu- nication Engineering,GM,1,1,1,11576,11576,11576.0,0,SingleRound
E125,ET-Electronics & Telecommu- nication Engineering,KKR,1,1,1,57074,57074,57074.0,0,SingleRound
E125,ET-Electronics & Telecommunicati on Engineering,GM,3,3,1,19876,19876,19876.0,0,SingleRound
E125,IS-Information Science & Engineering,GM,1,4,3,8022,20586,13432.0,12564,Deteriorated
E125,IS-Information Science & Engineering,KKR,1,2,2,23599,30487,27043.0,6888,Deteriorated
E126,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,8580,29198,17276.0,20618,Deteriorated
E126,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,33698,46264,39981.0,12566,Deteriorated
E126,BT- Biotechnology,GM,3,3,1,57796,57796,57796.0,0,SingleRound
E126,BT-Bio- technology,GM,4,4,1,59763,59763,59763.0,0,SingleRound
E126,BT-Bio-technology,GM,1,1,1,33012,33012,33012.0,0,SingleRound
E126,BT-Bio-technology,KKR,1,1,1,73147,73147,73147.0,0,SingleRound
E126,CD-Computer Science & Engineering (Data Science),GM,1,4,3,8624,26562,16117.0,17938,Deteriorated
E126,CD-Computer Science & Engineering (Data Science),KKR,1,2,2,40080,54325,47202.0,14245,Deteriorated
E126,CS-Computer Science & Engineering,GM,1,4,3,7814,23135,14547.0,15321,Deteriorated
E126,CS-Computer Science & Engineering,KKR,1,2,2,29521,47632,38576.0,18111,Deteriorated
E126,CV-Civil Engineering,GM,1,3,2,42903,91674,67288.0,48771,Deteriorated
E126,EC-Electronics & Comm- unication Engineering,GM,4,4,1,83472,83472,83472.0,0,SingleRound
E126,EC-Electronics & Comm-unication Engineering,GM,1,1,1,12567,12567,12567.0,0,SingleRound
E126,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,45993,45993,45993.0,0,SingleRound
E126,EC-Electronics & Communication Engineering,GM,3,3,1,21160,21160,21160.0,0,SingleRound
E126,EC-Electronics & Communication Engineering,KKR,2,2,1,89012,89012,89012.0,0,SingleRound
E126,EE-Electrical & Electronics Engineering,GM,1,4,3,21187,97875,54591.0,76688,Deteriorated
E126,EE-Electrical & Electronics Engineering,KKR,1,1,1,83464,83464,83464.0,0,SingleRound
E126,ET-Electronics & Telecomm- unication Engineering,GM,4,4,1,97472,97472,97472.0,0,SingleRound
E126,ET-Electronics & Telecommu- nication Engineering,GM,1,1,1,16935,16935,16935.0,0,SingleRound
E126,ET-Electronics & Telecommu- nication Engineering,KKR,1,1,1,85096,85096,85096.0,0,SingleRound
E126,ET-Electronics & Telecommunicati on Engineering,GM,3,3,1,31039,31039,31039.0,0,SingleRound
E126,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,4,3,8994,30392,17893.0,21398,Deteriorated
E126,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,1,2,2,43743,64214,53978.0,20471,Deteriorated
E126,IS-Information Science & Engineering,GM,1,4,3,9407,33556,19324.0,24149,Deteriorated
E126,IS-Information Science & Engineering,KKR,1,2,2,35958,52424,44191.0,16466,Deteriorated
E126,ME-Mechanical Engineering,GM,1,3,2,26558,67785,47172.0,41227,Deteriorated
E126,RI-Robotics & Artificial Intelligence,GM,1,4,3,10627,55861,28383.0,45234,Deteriorated
E126,RI-Robotics & Artificial Intelligence,KKR,1,2,2,48673,78025,63349.0,29352,Deteriorated
E126,UE-Electronics & Computer Engineering,GM,1,4,3,14617,98269,44979.0,83652,Deteriorated
E126,UE-Electronics & Computer Engineering,KKR,1,1,1,70353,70353,70353.0,0,SingleRound
E127,CS-Computer Science & Engineering,GM,1,1,1,86900,86900,86900.0,0,SingleRound
E128,CS-Computer Science & Engineering,GM,1,3,2,64041,97810,80926.0,33769,Improved
E128,EC-Electronics & Comm-unication Engineering,GM,1,1,1,100971,100971,100971.0,0,SingleRound
E128,IS-Information Science & Engineering,GM,1,1,1,58631,58631,58631.0,0,SingleRound
E132,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,100258,100258,100258.0,0,SingleRound
E132,CS-Computer Science & Engineering,GM,1,1,1,85788,85788,85788.0,0,SingleRound
E132,EC-Electronics & Comm-unication Engineering,GM,1,1,1,77176,77176,77176.0,0,SingleRound
E132,IS-Information Science & Engineering,GM,1,1,1,31497,31497,31497.0,0,SingleRound
E132,VL-Electronics Engineering (VLSI Design & Technology),GM,1,1,1,76099,76099,76099.0,0,SingleRound
E136,CS-Computer Science & Engineering,GM,1,1,1,97510,97510,97510.0,0,SingleRound
E137,CA-Computer Science & Engineering (Artificial Intelligence),GM,1,4,3,37797,100461,65400.0,62664,Deteriorated
E137,CD-Computer Science & Engineering (Data Science),GM,1,3,2,46932,97740,72336.0,50808,Deteriorated
E137,CS-Computer Science & Engineering,GM,1,4,3,55833,98588,71147.0,42755,Improved
E137,CS-Computer Science & Engineering,KKR,1,2,2,63769,68203,65986.0,4434,Improved
E137,CV-Civil Engineering,GM,1,1,1,40772,40772,40772.0,0,SingleRound
