College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium,Category_Enc,Trend_Signal_Enc,College_TE,Branch_TE,City_Avg_Rank,City_College_Count,Is_R2,Round_Exposure,Rank_Percentile,Rank_Band,Prestige_x_Branch,RoundVolatility,Stability_Flag
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CS-Computer Science & Engineering,91204,2024,4,COMEDK,Below Average,Mandya,1,4,3,54581,91204,76990.0,36623,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,82697.0,59066.04672897196,62701.793103448275,3,0,4.0843373493975905,20.24647887323944,Rest,1.4000767713380253,12207.666666666666,0
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CS-Computer Science & Engineering,66287,2024,4,COMEDK,Average,Hassan,1,4,3,51370,77630,65096.0,26260,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,69945.0,59066.04672897196,73402.83333333333,3,0,4.0843373493975905,43.35387323943662,Top_80k,1.1841828575551494,8753.333333333334,0
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CS-Computer Science & Engineering,93542,2024,4,COMEDK,Below Average,Mysuru,1,4,3,63089,93542,83391.0,30453,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,82248.0,59066.04672897196,59437.608,10,0,4.0843373493975905,16.813380281690144,Rest,1.3924751114189138,10151.0,0
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,CS-Computer Science & Engineering,98172,2024,4,COMEDK,Below Average,Bangalore,1,4,3,78170,98172,91505.0,20002,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,88874.18181818182,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,9.022887323943664,Rest,1.5046576965949026,6667.333333333333,0
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,CS-Computer Science & Engineering,10182,2024,4,COMEDK,Very Good,Mysuru,1,4,3,4498,10182,7211.0,5684,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,14238.6,59066.04672897196,59437.608,10,0,4.0843373493975905,90.58098591549296,Top_20k,0.24106234949724428,1894.6666666666667,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,15857,2024,4,COMEDK,Very Good,Bangalore,1,4,3,6378,15857,10714.0,9479,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,35258.63265306123,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,85.03521126760563,Top_20k,0.5969357118963378,3159.6666666666665,1
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CS-Computer Science & Engineering,54992,2024,4,COMEDK,Average,Mandya,1,4,3,9527,54992,29519.0,45465,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,46298.607142857145,59066.04672897196,62701.793103448275,3,0,4.0843373493975905,52.816901408450704,Top_80k,0.7838446909321871,15155.0,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CS-Computer Science & Engineering,82808,2024,4,COMEDK,Below Average,Shivamogga,1,4,3,18923,82808,54814.0,63885,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,64708.541666666664,59066.04672897196,70772.52272727272,2,0,4.0843373493975905,29.18133802816901,Rest,1.0955285692910113,21295.0,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CS-Computer Science & Engineering,434,2024,4,COMEDK,Elite,Bangalore,1,4,3,193,434,318.0,241,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,9744.64705882353,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,99.6919014084507,Elite_5k,0.16497882622037358,80.33333333333333,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CV-Civil Engineering,37093,2024,4,COMEDK,Good,Bangalore,1,4,3,9115,37093,20419.0,27978,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,9744.64705882353,68521.57,49851.061016949156,65,0,4.0843373493975905,67.20950704225352,Top_50k,0.14221283982289853,9326.0,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),862,2024,4,COMEDK,Elite,Bangalore,1,4,3,424,862,644.0,438,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,9744.64705882353,37522.98,49851.061016949156,65,0,4.0843373493975905,99.16373239436619,Elite_5k,0.25969811189898906,146.0,1
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CS-Computer Science & Engineering,32495,2024,4,COMEDK,Good,Bangalore,1,4,3,11111,32495,20076.0,21384,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,38797.15625,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,70.7306338028169,Top_50k,0.6568436250359372,7128.0,0
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),49216,2024,4,COMEDK,Good,Bangalore,1,4,3,12792,49216,27449.0,36424,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,38797.15625,37522.98,49851.061016949156,65,0,4.0843373493975905,57.284330985915496,Top_50k,1.0339572243462538,12141.333333333334,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CS-Computer Science & Engineering,97889,2024,4,COMEDK,Below Average,Bangalore,1,4,3,20283,97889,50183.0,77606,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,57385.92857142857,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,9.4850352112676,Rest,0.9715552631234539,25868.666666666668,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CS-Computer Science & Engineering,93381,2024,4,COMEDK,Below Average,Chikkaballapur,1,4,3,47556,93381,78106.0,45825,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,73963.11764705883,59066.04672897196,73963.11764705883,1,0,4.0843373493975905,17.363556338028175,Rest,1.252210394009319,15275.0,0
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,CS-Computer Science & Engineering,77460,2024,4,COMEDK,Average,Mangaluru,1,4,3,49525,96203,74396.0,46678,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,76265.0,59066.04672897196,77543.91666666667,7,0,4.0843373493975905,33.53873239436621,Top_80k,1.2911817232317315,15559.333333333334,0
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CS-Computer Science & Engineering,94982,2024,4,COMEDK,Below Average,Bangalore,1,4,3,43289,94982,69978.0,51693,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,79942.6,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,14.502640845070431,Rest,1.3534442277273329,17231.0,0
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,CS-Computer Science & Engineering,77593,2024,4,COMEDK,Average,Bangalore,1,4,3,27437,77593,51804.0,50156,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,67592.92307692308,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,33.45070422535211,Top_80k,1.1443617242081088,16718.666666666668,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,CS-Computer Science & Engineering,51370,2024,4,COMEDK,Average,Dharwad,1,4,3,21120,51370,34020.0,30250,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,58242.73333333333,59066.04672897196,58242.73333333333,1,0,4.0843373493975905,55.47975352112676,Top_80k,0.9860611393307487,10083.333333333334,0
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,CS-Computer Science & Engineering,101910,2024,4,COMEDK,Below Average,Bangalore,1,4,3,69088,101910,88343.0,32822,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,90627.88888888889,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,0.5721830985915517,Rest,1.5343483085086143,10940.666666666666,0
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,CS-Computer Science & Engineering,67287,2024,4,COMEDK,Average,Tumakuru,1,4,3,67287,96649,77074.0,29362,Improved,339,60101.0,434,102126,83,38,1,0,2,86297.71428571429,59066.04672897196,47443.375,4,0,4.0843373493975905,42.539612676056336,Top_80k,1.4610375852932302,9787.333333333334,0
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CS-Computer Science & Engineering,11173,2024,4,COMEDK,Very Good,Tumakuru,1,4,3,6478,11173,9000.0,4695,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,26198.91891891892,59066.04672897196,47443.375,4,0,4.0843373493975905,89.43661971830986,Top_20k,0.44355294403118267,1565.0,1
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,23135,2024,4,COMEDK,Good,Bangalore,1,4,3,7814,23135,14547.0,15321,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,41874.34545454545,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,78.34507042253522,Top_50k,0.7089410545230554,5107.0,0
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,CS-Computer Science & Engineering,55833,2024,4,COMEDK,Average,Bangalore,1,4,3,55833,98588,71147.0,42755,Improved,339,60101.0,434,102126,83,38,1,0,2,68435.17647058824,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,52.20070422535211,Top_80k,1.1586212428369733,14251.666666666666,0
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",GM,CV-Civil Engineering,80212,2024,4,COMEDK,Below Average,Mysuru,1,4,3,32003,80212,62610.0,48209,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,54222.84210526316,68521.57,59437.608,10,0,4.0843373493975905,31.16197183098592,Rest,0.7913251565202484,16069.666666666666,0
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,CS-Computer Science & Engineering,85681,2024,4,COMEDK,Below Average,Bangalore,1,4,3,59924,100510,82038.0,40586,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,80522.30769230769,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,26.05633802816901,Rest,1.3632587950534263,13528.666666666666,0
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CS-Computer Science & Engineering,80021,2024,4,COMEDK,Below Average,Mysuru,1,4,3,27836,80021,51493.0,52185,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,70106.0,59066.04672897196,59437.608,10,0,4.0843373493975905,31.38204225352112,Rest,1.1869086197978598,17395.0,0
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,CS-Computer Science & Engineering,55243,2024,4,COMEDK,Average,Bangalore,1,4,3,55243,99899,70863.0,44656,Improved,339,60101.0,434,102126,83,38,1,0,2,74081.09090909091,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,52.728873239436616,Top_80k,1.2542077049614708,14885.333333333334,0
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CS-Computer Science & Engineering,97237,2024,4,COMEDK,Below Average,Bangalore,1,4,3,30822,97889,75316.0,67067,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,75911.90909090909,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,10.717429577464785,Rest,1.285203823428972,22355.666666666668,0
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),84905,2024,4,COMEDK,Below Average,Bangalore,1,4,3,37351,94235,72164.0,56884,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,75911.90909090909,37522.98,49851.061016949156,65,0,4.0843373493975905,26.76056338028168,Rest,2.023077833661108,18961.333333333332,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CS-Computer Science & Engineering,31768,2024,4,COMEDK,Good,Bangalore,1,4,3,9830,31768,20985.0,21938,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,46616.26829268293,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,71.30281690140845,Top_50k,0.7892227578152373,7312.666666666667,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),46085,2024,4,COMEDK,Good,Bangalore,1,4,3,14830,46085,29078.0,31255,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,46616.26829268293,37522.98,49851.061016949156,65,0,4.0843373493975905,60.16725352112676,Top_50k,1.2423391823539316,10418.333333333334,0
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CS-Computer Science & Engineering,23197,2024,4,COMEDK,Good,Bangalore,1,4,3,3651,23197,13302.0,19546,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,43031.97222222222,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,78.21302816901408,Top_50k,0.7285399075322742,6515.333333333333,0
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),46119,2024,4,COMEDK,Good,Bangalore,1,4,3,7275,46119,24136.0,38844,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,43031.97222222222,37522.98,49851.061016949156,65,0,4.0843373493975905,60.12323943661972,Top_50k,1.1468164901141171,12948.0,0
E173,"Presidency University-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,33873,2024,4,COMEDK,Good,Bangalore,1,4,3,9760,33873,20772.0,24113,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,56045.17647058824,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,69.27816901408451,Top_50k,0.9488560615501294,8037.666666666667,0
E173,"Presidency University-Yelahanka, Bengaluru",GM,CSD-Computer Science & Technology (Devops),48547,2024,4,COMEDK,Good,Bangalore,1,4,3,18349,48547,33404.0,30198,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,56045.17647058824,34797.5,49851.061016949156,65,0,4.0843373493975905,58.05457746478873,Top_50k,1.6106092814307993,10066.0,0
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CS-Computer Science & Engineering,94704,2024,4,COMEDK,Below Average,Bangalore,3,4,2,48149,94704,71426.0,46555,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,54426.583333333336,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,14.964788732394368,Rest,0.9214529555883928,23277.5,0
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CST-Computer Science & Technology,87982,2024,4,COMEDK,Below Average,Bangalore,1,4,3,14433,87982,45871.0,73549,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,54426.583333333336,62096.833333333336,49851.061016949156,65,0,4.0843373493975905,23.63556338028168,Rest,0.8764792085479399,24516.333333333332,0
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,CV-Civil Engineering,76094,2024,4,COMEDK,Average,Bangalore,1,4,3,13858,76094,53310.0,62236,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,53206.75,68521.57,49851.061016949156,65,0,4.0843373493975905,35.03521126760563,Top_80k,0.7764963645754176,20745.333333333332,0
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,CS-Computer Science & Engineering,14477,2024,4,COMEDK,Very Good,Bangalore,1,4,3,5138,14477,9408.0,9339,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,16236.133333333333,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,85.87147887323944,Top_20k,0.2748809888671539,3113.0,1
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,CS-Computer Science & Engineering,40302,2024,4,COMEDK,Good,Bangalore Rural,1,4,3,40302,88961,61305.0,48659,Improved,339,60101.0,434,102126,83,38,1,0,2,74951.1,59066.04672897196,64646.833333333336,5,0,4.0843373493975905,64.61267605633803,Top_50k,1.2689371331031778,16219.666666666666,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,CS-Computer Science & Engineering,91852,2024,4,COMEDK,Below Average,Bangalore,1,4,3,27020,91852,56016.0,64832,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,71944.94117647059,59066.04672897196,49851.061016949156,65,0,4.0843373493975905,19.27816901408451,Rest,1.21804226219158,21610.666666666668,0
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,CS-Computer Science & Engineering,67630,2024,4,COMEDK,Average,Mysuru,1,4,3,54910,90114,70885.0,35204,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,70615.75,59066.04672897196,59437.608,10,0,4.0843373493975905,42.2975352112676,Top_80k,1.1955387893830873,11734.666666666666,0
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,69714,2024,4,COMEDK,Average,Bangalore,4,4,1,69714,69714,69714.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,55928.9756097561,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,40.49295774647887,Top_80k,0.8393413649827893,0.0,0
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,EE-Electrical & Electronics Engineering,25928,2024,4,COMEDK,Good,Bangalore,1,4,3,25928,89954,48985.0,64026,Improved,339,60101.0,434,102126,83,38,1,0,2,55928.9756097561,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,76.10035211267606,Top_50k,0.978470295038671,21342.0,0
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,60533,2024,4,COMEDK,Average,Bangalore,4,4,1,60533,60533,60533.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,40362.2962962963,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,48.723591549295776,Top_80k,0.6057279701233,0.0,0
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,EE-Electrical & Electronics Engineering,61025,2024,4,COMEDK,Average,Bangalore,1,4,3,23514,61025,45437.0,37511,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,40362.2962962963,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,48.151408450704224,Top_80k,0.70613322584414,12503.666666666666,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,EC-Electronics & Comm- unication Engineering,76965,2024,4,COMEDK,Average,Hubballi,4,4,1,76965,76965,76965.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,55197.92105263158,66634.36111111111,60808.34,3,0,4.0843373493975905,34.154929577464785,Top_80k,0.8283702301968566,0.0,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,EE-Electrical & Electronics Engineering,99769,2024,4,COMEDK,Below Average,Hubballi,1,4,3,28968,99769,65949.0,70801,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,55197.92105263158,57159.60504201681,60808.34,3,0,4.0843373493975905,5.303697183098592,Rest,0.965680588801423,23600.333333333332,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,29050,2024,4,COMEDK,Good,Bangalore,4,4,1,29050,29050,29050.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,32406.5,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,73.32746478873239,Top_50k,0.48633316894811945,0.0,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,EE-Electrical & Electronics Engineering,93446,2024,4,COMEDK,Below Average,Bangalore,1,4,3,12683,93446,43400.0,80763,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,32406.5,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,17.25352112676056,Rest,0.5669475843330035,26921.0,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,EI-Electronics & Instrument- ation Engineering,98313,2024,4,COMEDK,Below Average,Bangalore,4,4,1,98313,98313,98313.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,32406.5,55432.5,49851.061016949156,65,0,4.0843373493975905,8.516725352112672,Rest,0.5846119153925946,0.0,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,6867,2024,4,COMEDK,Very Good,Bangalore,4,4,1,6867,6867,6867.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,19215.583333333332,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,93.57394366197182,Top_20k,0.2883734909875077,0.0,0
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,24247,2024,4,COMEDK,Good,Bangalore,4,4,1,24247,24247,24247.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,29518.625,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,77.28873239436619,Top_50k,0.4429940425297759,0.0,0
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,EE-Electrical & Electronics Engineering,37740,2024,4,COMEDK,Good,Bangalore,1,4,3,9607,37740,22182.0,28133,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,29518.625,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,66.72535211267606,Top_50k,0.5164245795313226,9377.666666666666,0
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,89681,2024,4,COMEDK,Below Average,Bangalore,4,4,1,89681,89681,89681.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,34158.6,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,21.96302816901408,Rest,0.5126274106994347,0.0,0
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,89884,2024,4,COMEDK,Below Average,Bangalore,4,4,1,89884,89884,89884.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,59985.032258064515,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,21.566901408450704,Rest,0.9002117114628141,0.0,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,97456,2024,4,COMEDK,Below Average,Bangalore,4,4,1,97456,97456,97456.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,40488.541666666664,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,10.563380281690144,Rest,0.607622568769783,0.0,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,EE-Electrical & Electronics Engineering,80140,2024,4,COMEDK,Below Average,Bangalore,1,4,3,21608,80140,46846.0,58532,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,40488.541666666664,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,31.25,Rest,0.7083418724972714,19510.666666666668,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,16919,2024,4,COMEDK,Very Good,Bangalore,4,4,1,16919,16919,16919.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,26760.204301075268,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,84.15492957746478,Top_20k,0.4015976720547122,0.0,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,EE-Electrical & Electronics Engineering,52752,2024,4,COMEDK,Average,Bangalore,1,4,3,8458,52752,27000.0,44294,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,26760.204301075268,57159.60504201681,49851.061016949156,65,0,4.0843373493975905,54.357394366197184,Top_80k,0.4681663612161842,14764.666666666666,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,EI-Electronics & Instrument- ation Engineering,64019,2024,4,COMEDK,Average,Bangalore,4,4,1,64019,64019,64019.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,26760.204301075268,55432.5,49851.061016949156,65,0,4.0843373493975905,45.7306338028169,Top_80k,0.48275297525955474,0.0,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,80883,2024,4,COMEDK,Below Average,Bangalore,4,4,1,80883,80883,80883.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,48931.645161290326,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,30.633802816901408,Rest,0.7343305217513536,0.0,0
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,72750,2024,4,COMEDK,Average,Bangalore,4,4,1,72750,72750,72750.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,87153.55555555556,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,38.20422535211267,Top_80k,1.3079371378713935,0.0,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,83645,2024,4,COMEDK,Below Average,Bangalore,4,4,1,83645,83645,83645.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,67126.82352941176,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,28.345070422535215,Rest,1.0073905175961615,0.0,0
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,EC-Electronics & Comm- unication Engineering,54151,2024,4,COMEDK,Average,Mysuru,4,4,1,54151,54151,54151.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,56944.10526315789,66634.36111111111,59437.608,10,0,4.0843373493975905,53.521126760563384,Top_80k,0.8545756920848245,0.0,0
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,EC-Electronics & Comm- unication Engineering,92231,2024,4,COMEDK,Below Average,Shivamogga,4,4,1,92231,92231,92231.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,78049.3,66634.36111111111,70772.52272727272,2,0,4.0843373493975905,18.70598591549296,Rest,1.1713070958968868,0.0,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,EC-Electronics & Comm- unication Engineering,94327,2024,4,COMEDK,Below Average,Bangalore,4,4,1,94327,94327,94327.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,44979.17857142857,66634.36111111111,49851.061016949156,65,0,4.0843373493975905,15.360915492957744,Rest,0.6750147794833199,0.0,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,EI-Electronics & Instrument- ation Engineering,47943,2024,4,COMEDK,Good,Bangalore,4,4,1,47943,47943,47943.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,44979.17857142857,55432.5,49851.061016949156,65,0,4.0843373493975905,58.5387323943662,Top_50k,0.8114225151567865,0.0,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,EC-Electronics & Comm- unication Engineering,98634,2024,4,COMEDK,Below Average,Belagavi,4,4,1,98634,98634,98634.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,70340.09523809524,66634.36111111111,70207.17171717172,8,0,4.0843373493975905,7.702464788732399,Rest,1.055612961018789,0.0,0
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,EC-Electronics & Comm- unication Engineering,93787,2024,4,COMEDK,Below Average,Hubbali,4,4,1,93787,93787,93787.0,0,SingleRound,339,60101.0,434,102126,83,38,1,0,-1,75239.21428571429,66634.36111111111,75239.21428571429,1,0,4.0843373493975905,16.417253521126767,Rest,1.1291353744692594,0.0,0
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,EE-Electrical & Electronics Engineering,79232,2024,4,COMEDK,Average,Hubbali,1,4,3,55145,99769,78049.0,44624,Deteriorated,339,60101.0,434,102126,83,38,1,0,0,75239.21428571429,57159.60504201681,75239.21428571429,1,0,4.0843373493975905,31.910211267605632,Top_80k,1.3163004578217001,14874.666666666666,0
